Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
14,82,35364627,11316.0,0.14195583596214512,0.4271293375394321,0.3906182015694429,0.46364047350942134,317,319.980753649685,8485069.370932294,9102627,0.24122751549895083,0.1569534050421718,0.32550162595572985,0.24065828786918356,"['seizure', 'epilepsy', 'eeg', 'brain', 'patient', 'recording', 'activity', 'data', 'network', 'detection', 'neural', 'clinical', 'device', 'research', 'onset']"
15,143,59390559,119590.0,0.2933212996389892,0.5567463898916968,0.5421420870607442,0.5713506927226494,2216,2013.6197067954859,7429709.634372066,5237869,0.11084572495547511,0.07436051386256541,0.14733093604838482,0.005865475935294019,"['bone', 'pathology', 'tissue', 'abstract', 'imaging', 'available', 'dementia', 'image', 'analysis', 'structure', 'disease', 'data', 'digital', 'computerized', 'clinical']"
16,70,26405788,6516.0,0.17041800643086816,0.5141479099678458,0.4785672133332518,0.5497286066024397,311,246.76408066292134,24968661.554343253,9049437,0.636967815437816,0.5444411776610816,0.7294944532145504,0.14500265929114084,"['opioid', 'use disorder', 'use', 'risk', 'treatment', 'study', 'disorder', 'patient', 'data', 'ed', 'relapse', 'addiction', 'phase', 'phase ii', 'drug']"
17,110,53213550,4578.0,0.21052631578947367,0.53,0.4839609378881955,0.5760390621118046,190,86.03071961934508,19709999.219557673,8931871,0.33463760015070604,0.2783853201357186,0.3908898801656935,0.13988000651301205,"['physical activity', 'activity', 'physical', 'pa', 'behavior', 'child', 'data', 'health', 'energy', 'intervention', 'phone', 'intensity', 'pattern', 'daily', 'measure']"
18,76,39365451,18150.0,0.18,0.5319999999999999,0.502729206458426,0.5612707935415738,450,461.06419560644684,25420870.75651935,10458570,0.574041496169745,0.4209336395574077,0.7271493527820823,0.3030757737405449,"['suicide', 'risk', 'attempt', 'behavior', 'death', 'factor', 'risk factor', 'data', 'health', 'study', 'prediction', 'youth', 'adolescent', 'prevention', 'predictor']"
19,102,53695452,8897.0,0.19078947368421054,0.47620614035087716,0.4444086077100992,0.508003672991655,456,165.69373510441815,50718562.03935875,19173350,0.7362739707758628,0.6358007917135539,0.8367471498381717,0.07266451921337973,"['cardiac', 'coronary', 'heart', 'risk', 'patient', 'ct', 'cardiovascular', 'imaging', 'disease', 'clinical', 'death', 'event', 'cad', 'motion', 'data']"
20,208,95577811,21715.0,0.10580204778156997,0.4147895335608646,0.3941313371921566,0.43544772992957265,879,227.19708447811175,9087355.647877114,5987452,0.06841121595634972,0.015611732737829627,0.12121069917486982,0.04812082538259736,"['nlp', 'clinical', 'text', 'language', 'natural language', 'language processing', 'natural', 'record', 'data', 'processing', 'information', 'emr', 'electronic', 'patient', 'research']"
21,119,49197542,14239.0,0.11363636363636363,0.42283057851239664,0.3944763230571964,0.4511848339675969,484,289.42502859187556,11641154.061508235,4710946,0.1991281984720779,0.16414325769580224,0.23411313924835359,0.07931888863006038,"['infant', 'developmental', 'language', 'brain', 'early', 'development', 'learning', 'child', 'word', 'asd', 'autism', 'risk', 'statistical learning', 'month', 'research']"
22,62,28861746,20408.0,0.014760147601476014,0.2370848708487085,0.20756374252017892,0.26660599917723804,271,707.0951286176519,4628295.373600858,2067247,0.13134492185277588,0.07466121426485803,0.18802862944069373,0.21095479781518048,"['rna', 'splicing', 'cell', 'structure', 'human', 'sequencing', 'viral', 'regulation', 'protein', 'expression', 'functional', 'data', 'aim', 'function', 'element']"
23,98,42051332,11826.0,0.15873015873015872,0.46051587301587305,0.4198834523083366,0.5011482937234095,252,281.2277147368364,8028230.613458478,5485786,0.18081232215204168,0.1259119228858953,0.23571272141818805,0.09384787079715085,"['pd', 'motor', 'stimulation', 'spinal', 'disease', 'control', 'signal', 'unit', 'movement', 'muscle', 'study', 'cognitive', 'clinical', 'patient', 'function']"
24,139,44313335,12548.0,0.0836734693877551,0.39,0.3622287617097278,0.41777123829027224,490,283.16532709623414,9320729.032695556,2276642,0.19339706321372796,0.15911197966944318,0.22768214675801274,0.16170438807922896,"['speech', 'language', 'production', 'motor', 'perception', 'hearing', 'disorder', 'model', 'communication', 'linguistic', 'movement', 'neural', 'human', 'measure', 'patient']"
25,226,74730041,21888.0,0.13310580204778158,0.4195108077360637,0.3981751953968668,0.4408464200752606,879,292.8942592176552,11926828.978709439,9344879,0.14879925231817012,0.11628569670597892,0.1813128079303613,0.14081314648494875,"['breast', 'breast cancer', 'cancer', 'woman', 'risk', 'tumor', 'screening', 'patient', 'imaging', 'biopsy', 'image', 'radiologist', 'model', 'detection', 'decision']"
26,582,274153345,120581.0,0.11002091040694868,0.410101335049059,0.4021549817142118,0.41804768838390616,6217,439.830489757475,128111429.62701017,75295141,0.3900312629369,0.3592353544792613,0.4208271713945387,-0.004562196122100319,"['health', 'intervention', 'social', 'older', 'research', 'older adult', 'adult', 'sleep', 'data', 'risk', 'aging', 'behavior', 'study', 'mental', 'project']"
27,70,34784397,6073.0,0.20689655172413793,0.4896551724137931,0.44996496203745867,0.5293453827901275,290,174.5897736850232,12653983.27714226,11008056,0.2933573017946531,0.22358132189116103,0.3631332816981451,0.15087521439409166,"['hf', 'heart', 'heart failure', 'failure', 'patient', 'hospitalization', 'care', 'risk', 'cardiac', 'data', 'clinical', 'outcome', 'symptom', 'mortality', 'disease']"
28,79,36994021,8753.0,0.13333333333333333,0.41012345679012346,0.37741124708718077,0.44283566649306616,405,236.60580178618594,12995817.872932918,6975219,0.28991461859604983,0.24302439146873303,0.3368048457233666,0.05445098767850613,"['recovery', 'stroke', 'aphasia', 'rehabilitation', 'motor', 'language', 'brain', 'spinal', 'patient', 'change', 'neural', 'treatment', 'behavioral', 'movement', 'injury']"
29,316,142835881,87750.0,0.02495697074010327,0.21927710843373496,0.20515762336061036,0.23339659350685957,1162,614.341434278688,56096184.655414194,34214520,0.34468408678129686,0.3026984263228663,0.3866697472397274,0.033117752990098503,"['cell', 'cell type', 'single cell', 'type', 'cellular', 'single', 'tissue', 'human', 'molecular', 'stem', 'analysis', 'disease', 'neuron', 'signal', 'gene']"
30,271,147631077,66855.0,0.06930693069306931,0.2826732673267327,0.2654032182409968,0.29994331641246863,1212,452.8518070758232,79545958.06190856,37488866,0.4345037217775803,0.3956881212656532,0.47331932228950735,0.014388801186115302,"['infection', 'microbiome', 'antibiotic', 'pathogen', 'bacterial', 'vaccine', 'microbial', 'virus', 'host', 'immune', 'human', 'gene', 'strain', 'disease', 'model']"
31,433,157199339,42982.0,0.07567316620241411,0.3494661095636026,0.3364257634364299,0.3625064556907753,2154,273.4235415582759,49446173.890380256,30335592,0.35727474050756464,0.2549007642332073,0.459648716781922,-0.01208398246423744,"['patient', 'surgical', 'eye', 'sensor', 'assessment', 'retinal', 'phase', 'device', 'diabetic', 'clinical', 'algorithm', 'optical', 'surgery', 'fall', 'body']"
32,263,91226037,37340.0,0.05993690851735016,0.28596214511041,0.26755738894447634,0.3043669012763437,951,409.3129684017733,23730221.719051655,13759085,0.24738076365914038,0.2003093213759281,0.29445220594235266,0.041040858271578044,"['visual', 'object', 'neural', 'cortex', 'stimulus', 'scene', 'brain', 'cortical', 'sensory', 'auditory', 'neuron', 'representation', 'attention', 'perception', 'movement']"
33,40,30690817,1797.0,0.0,0.199,0.1538228076102654,0.24417719238973462,100,58.55171597419515,20081570.550384533,11449941,0.5418571186852432,0.40137054804581446,0.6823436893246719,0.3577792194540358,"['tb', 'infection', 'host', 'disease', 'active', 'progression', 'pathogen', 'response', 'patient', 'treatment', 'infectious', 'signature', 'model', 'genotype', 'screening']"
34,113,36596667,46565.0,0.0670886075949367,0.3189873417721519,0.2974192096254882,0.3405554739188156,790,1272.3836299081554,6717870.83396235,4268155,0.16772312897841865,0.1442502377514993,0.191196020205338,0.10741136427740305,"['methylation', 'dna', 'epigenetic', 'dna methylation', 'gene', 'expression', 'gene expression', 'sequence', 'pattern', 'disease', 'sequencing', 'cell', 'modification', 'human', 'chromatin']"
35,56,22245588,1775.0,0.007407407407407408,0.1796296296296297,0.14258759276814809,0.2166716664911113,135,79.7911028470005,3580242.309297805,3821255,0.133047428913557,0.06977191222852705,0.19632294559858696,0.3372646529770447,"['malaria', 'pregnancy', 'control', 'transmission', 'resistance', 'intervention', 'vector', 'child', 'infection', 'vaccine', 'research', 'disease', 'strain', 'infectious', 'collaboration']"
36,154,160926396,19497.0,0.23060796645702306,0.5022012578616353,0.4713518084799203,0.5330507072433502,477,121.15476692835401,77567251.48809873,7442877,0.36581114339911847,0.04490455419441797,0.686717732603819,0.24445079533920033,"['pain', 'chronic', 'treatment', 'patient', 'clinical', 'brain', 'care', 'opioid', 'health', 'research', 'effect', 'mechanism', 'assessment', 'management', 'low']"
37,42,18698677,3767.0,0.2782608695652174,0.5852173913043479,0.5242991852076603,0.6461355974010355,115,201.45810315884916,5151576.034203814,2943339,0.21980297960536344,0.12929661540840198,0.3103093438023249,0.2513453052260372,"['adhd', 'asd', 'disorder', 'child', 'brain', 'autism', 'cognitive', 'attention', 'deficit', 'childhood', 'development', 'treatment', 'behavioral', 'functional', 'control']"
38,245,90750113,21287.0,0.03303303303303303,0.28558558558558556,0.2647290272786889,0.3064421438924822,666,234.56720103477997,12468465.210654303,6261661,0.12620509118486872,0.08371328793264779,0.16869689443708966,0.018394666337014504,"['vision', 'user', 'device', 'student', 'computer', 'impaired', 'phase', 'visual', 'computer vision', 'people', 'technology', 'software', 'sign', 'object', 'person']"
39,582,213196441,96826.0,0.09963269054178145,0.39348025711662077,0.3800435223765492,0.40691699185669233,2178,454.16330378610775,62896556.08398833,43737367,0.2698622041236567,0.24935580911980157,0.2903685991275118,-0.011271735942710743,"['neural', 'behavior', 'brain', 'memory', 'cognitive', 'social', 'model', 'neuron', 'behavioral', 'activity', 'disorder', 'learning', 'network', 'control', 'task']"
40,203,81499384,51818.0,0.14027397260273972,0.4417808219178082,0.4266502600076881,0.45691138382792834,1825,635.8084866015674,53118396.99774377,24132036,0.5750098266299565,0.4948445694176358,0.6551750838422772,0.02707695415743374,"['imaging', 'mri', 'image', 'pet', 'motion', 'mr', 'reconstruction', 'radiation', 'patient', 'resolution', 'clinical', 'ct', 'dose', 'technique', 'method']"
41,117,71437177,29161.0,0.16733067729083664,0.5088313413014609,0.48607214457434983,0.5315905380285719,753,408.2048202996599,4335570.5073036635,1511318,0.022270416890833464,-0.07621940031909122,0.12076023410075815,0.0746965343133924,"['snp', 'genetic', 'susceptibility', 'risk', 'gene', 'study', 'environmental', 'association', 'cancer', 'interaction', 'factor', 'disease', 'association study', 'case', 'control']"
42,142,92949122,55890.0,0.03864734299516908,0.24927536231884057,0.2310815808009809,0.26746914383670023,828,601.2966964873535,5255015.91467862,1119104,0.01579158931523491,-0.04567749782029495,0.07726067645076476,0.10360527641888144,"['biomedical', 'ontology', 'text', 'knowledge', 'literature', 'annotation', 'information', 'language', 'research', 'processing', 'biomedical research', 'database', 'protein', 'language processing', 'semantic']"
43,336,129416838,47634.0,0.005633802816901409,0.12492957746478874,0.11570104136058712,0.13415811356899035,1420,368.0664798810801,56536585.957897544,25150568,0.4477714853225426,0.34178058523361965,0.5537623854114655,-0.004402062353495472,"['compound', 'chemical', 'molecule', 'drug', 'binding', 'structure', 'antibody', 'model', 'protein', 'receptor', 'computational', 'new', 'method', 'molecular', 'discovery']"
44,50,16544972,22793.0,0.18975332068311196,0.4976280834914611,0.4699928406633652,0.525263326319557,527,1377.6390797155775,8435378.141125632,4069701,0.5503506775557548,0.3629032653696793,0.7377980897418304,0.3105452150413995,"['glaucoma', 'progression', 'visual', 'retinal', 'eye', 'optical', 'structural', 'damage', 'technique', 'detecting', 'field', 'imaging', 'test', 'detection', 'change']"
45,177,83421706,18583.0,0.06440281030444965,0.35281030444964867,0.33272340156630087,0.37289720733299647,854,222.759769501717,30937277.74075561,12137915,0.3322590471859229,0.27375612334261135,0.3907619710292345,0.13213862621793981,"['hiv', 'infection', 'study', 'viral', 'men', 'social', 'prevention', 'hand', 'risk', 'care', 'data', 'social medium', 'use', 'health', 'medium']"
46,270,110473822,36512.0,0.1267529665587918,0.4317691477885653,0.41704570156731957,0.446492594009811,1854,330.5036373232385,45319285.780410185,24115860,0.35495534070503637,0.28681843015768804,0.4230922512523847,0.03271742308542199,"['ehr', 'patient', 'data', 'risk', 'electronic', 'health record', 'health', 'clinical', 'electronic health', 'record', 'ehr data', 'ehrs', 'care', 'research', 'emerge']"
47,353,188664131,183334.0,0.20732600732600734,0.5200976800976801,0.509917877212735,0.5302774829826252,4095,971.7480425571727,65341487.294849075,47439424,0.2999515970110386,0.2710997898349026,0.3288034041871745,0.02510120059139738,"['brain', 'imaging', 'data', 'connectivity', 'neuroimaging', 'functional', 'neuroscience', 'fmri', 'disorder', 'mri', 'method', 'human', 'human brain', 'analysis', 'cognitive']"
48,77,45580780,2911.0,0.1590909090909091,0.465625,0.4154568288161897,0.5157931711838103,176,63.8646376828128,40845047.19247945,6339582,0.6356960541141746,0.6046905263397858,0.6667015818885634,0.19085139597731027,"['stroke', 'patient', 'risk', 'cause', 'effectiveness', 'treatment', 'blood', 'acute', 'imaging', 'oral', 'cohort', 'comparative', 'therapy', 'clinical', 'leading']"
49,170,50054147,12998.0,0.08775981524249422,0.4189376443418013,0.39112581274761415,0.44674947593598846,433,259.67878345824175,6266447.507177895,2716549,0.10344820125286448,0.07019467751299134,0.13670172499273764,0.113019101654065,"['language', 'child', 'learning', 'word', 'linguistic', 'statistical learning', 'acquisition', 'disorder', 'statistical', 'infant', 'impairment', 'study', 'development', 'asd', 'treatment']"
50,250,137923392,25618.0,0.07611798287345385,0.33068506184586105,0.3118098616809527,0.3495602620107694,1051,185.74079152577684,27685651.27148566,18142994,0.170892036556236,0.1346572328655223,0.2071268402469497,0.05398761309823564,"['drug', 'effect', 'adverse', 'drug discovery', 'resistance', 'model', 'data', 'treatment', 'patient', 'disease', 'discovery', 'safety', 'cell', 'method', 'clinical']"
51,407,141367119,64710.0,0.09977176393870231,0.38736550374959244,0.37606544248599333,0.39866556501319156,3067,457.74435001395193,69665392.34636344,41614112,0.4193640879576048,0.3868265061733931,0.45190166974181656,-0.005193301542834495,"['disease', 'patient', 'copd', 'kidney', 'biomarkers', 'injury', 'ards', 'clinical', 'treatment', 'study', 'liver', 'therapy', 'chronic', 'aim', 'marker']"
52,49,14659919,2111.0,0.11875,0.410625,0.3607448461083336,0.4605051538916664,160,143.99806711073913,7970256.338595975,2804318,0.40568428665396483,0.31634378314393435,0.4950247901639953,0.24285542626234358,"['sepsis', 'patient', 'pediatric', 'care', 'infection', 'hospital', 'antibiotic', 'organ', 'data', 'detection', 'pathogen', 'clinical', 'early', 'risk', 'child']"
53,140,50228481,19818.0,0.14150943396226415,0.4566981132075472,0.42858499901635544,0.484811227398739,530,394.55702433047895,16574442.362909013,8929348,0.3477441085162903,0.261831245061083,0.43365697197149755,0.1266189623750749,"['lung', 'lung cancer', 'cancer', 'nodule', 'screening', 'ct', 'pulmonary', 'patient', 'case', 'control', 'model', 'image', 'detection', 'disease', 'data']"
54,336,197874149,257956.0,0.08812818645302258,0.3733673221655741,0.36390186109829337,0.38283278323285486,4119,1303.6366867710444,54456381.40549132,20124421,0.25482730387524655,0.2120221477773067,0.2976324599731864,0.025589202353202077,"['cancer', 'data', 'mutation', 'genome', 'tumor', 'human', 'patient', 'melanoma', 'cell', 'analysis', 'project', 'new', 'genomic', 'clinical', 'gene']"
55,287,121561126,179774.0,0.08969866853538892,0.3844195281476291,0.3751674694295849,0.3936715868656733,4281,1478.8773838768159,35975580.98399377,19895533,0.2553814774665927,0.2328949306161289,0.2778680243170565,0.009161649202523589,"['smoking', 'genetic', 'disease', 'research', 'infectious', 'environmental', 'infectious disease', 'genetics', 'training', 'career', 'data', 'program', 'health', 'study', 'aim']"
56,257,115531536,28874.0,0.11771058315334773,0.41166306695464355,0.3905382922508772,0.4327878416584099,926,249.92310324689183,32368669.282466117,14021899,0.23892062903023353,0.20179858727355404,0.276042670786913,0.0697650501143101,"['tumor', 'cancer', 'imaging', 'patient', 'treatment', 'cell', 'therapy', 'response', 'image', 'tissue', 'brain', 'clinical', 'radiation', 'mri', 'immune']"
57,93,45991183,6174.0,0.13819095477386933,0.44195979899497484,0.4090938711823801,0.47482572680756957,398,134.24312220888078,22323874.548682243,13023757,0.39106503712751073,0.34599531867278854,0.4361347555822329,0.12710858694129948,"['substance', 'substance use', 'use', 'adolescent', 'use disorder', 'alcohol', 'treatment', 'disorder', 'research', 'assessment', 'data', 'abuse', 'training', 'trial', 'outcome']"
58,66,68167016,15773.0,0.15869017632241814,0.5238035264483627,0.49326669472841955,0.5543403581683058,397,231.38756726566996,16762196.664415488,1831488,0.22599542974044462,0.12158127033163926,0.33040958914925,0.29670822364044114,"['asthma', 'child', 'childhood', 'gene', 'disease', 'genetic', 'gene expression', 'clinical', 'expression', 'chronic', 'data', 'response', 'pediatric', 'exposure', 'patient']"
59,41,16064354,3453.0,0.18548387096774194,0.47137096774193543,0.41217913448459226,0.5305628009992787,124,214.9479524666849,4309895.4763337765,716226,0.22331347238135016,0.18208234875336393,0.2645445960093364,0.27142857307865725,"['crc', 'cancer', 'screening', 'surveillance', 'patient', 'genomic', 'risk', 'aim', 'gene', 'emerge', 'genetic', 'clinical', 'effectiveness', 'family', 'cohort']"
