Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Years of Availability,Citations per thousand dollars of funding per year,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Description,Category,Clinical/Technical,Centroids,%R01,%U01,%R44,%U24,%R21,%U54
11,161,91292410,1102.0,0.21951219512195122,0.5414634146341464,0.4409925305043183,0.6419342987639745,41,12.071102077379708,103,0.000117195165799803,157847.5823410456,15311310,0.3740375690790652,0.3431128864259441,0.4049622517321863,0.04075995982522837, , , ,"['neuron', 'neuronal', 'cell type', 'cortical', 'mouse', 'single cell', 'cortex', 'signature', 'motor', 'neuroscience', 'recording', 'spatial', 'circuit', 'animal', 'property']",0.546583850931677,0.055900621118012424,0.0,0.0,0.062111801242236024,0.07453416149068323
12,94,37325165,1009.0,0.06666666666666667,0.33999999999999997,0.20134363785054235,0.4786563621494576,15,27.03270032429863,104,0.00025992981081056376,76541.93984911282,10632590,0.3457534942142415,0.2705296063526317,0.42097738207585134,0.1462052699444973, , , ,"['lung', 'lung cancer', 'pulmonary', 'screening', 'ct', 'injury', 'morbidity', 'respiratory', 'toxicity', 'survival', 'infant', 'inflammation', 'tumor', 'mechanistic', 'dose']",0.44680851063829785,0.11702127659574468,0.02127659574468085,0.0,0.11702127659574468,0.010638297872340425
13,123,56019762,389.0,0.07142857142857142,0.43928571428571433,0.2794163471640413,0.5991550814073874,14,6.943978091160044,47,0.00014774421470553287,151499.65239091625,14795416,0.3331575614182062,0.2954189001121785,0.3708962227242339,0.048721213562137156, , , ,"['diabetes', 'physical activity', 'physical', 'diabetic', 'metabolic', 'complication', 'blood', 'daily', 'clinical trial', 'participant', 'intensity', 'decision support', 'cardiovascular', 'image analysis', 'consortium']",0.36585365853658536,0.12195121951219512,0.016260162601626018,0.0,0.11382113821138211,0.024390243902439025
14,117,40692943,4733.0,0.06666666666666667,0.31555555555555553,0.23292665283356212,0.39818445827754895,45,116.31009337417548,363,0.0003204134803696294,280473.40399997385,10216909,0.24714928051869264,0.1829628304434115,0.3113357305939738,0.12725799295880963, , , ,"['mutation', 'evolution', 'driver', 'variant', 'selection', 'human disease', 'regulation', 'site', 'sequencing', 'regulatory', 'natural', 'interface', 'consequence', 'specie', 'annotation']",0.5042735042735043,0.1111111111111111,0.017094017094017096,0.0,0.03418803418803419,0.0
15,175,91883111,1370.0,0.05405405405405406,0.25000000000000006,0.16037924910649565,0.33962075089350446,37,14.910248304500703,171,8.719443452924388e-05,935232.7329595714,24772615,0.2143949363531402,0.1851005769961678,0.24368929571011258,0.0513784237533333, , , ,"['exposure', 'environmental', 'pregnancy', 'mixture', 'child', 'birth', 'smoking', 'chemical', 'career', 'woman', 'opioid', 'growth', 'influence', 'm', 'signature']",0.5371428571428571,0.011428571428571429,0.005714285714285714,0.0,0.05142857142857143,0.0
16,143,156309554,734.0,0.058823529411764705,0.22058823529411764,0.07920855676707103,0.3619679138211642,17,4.695810212599033,13,0.0003612161701999256,336184.2666035347,12584659,0.35975404007169726,0.11453368085565849,0.604974399287736,0.3382337780476821, , , ,"['pain', 'chronic pain', 'opioid', 'low', 'acute', 'mentoring', 'surgery', 'subgroup', 'influence', 'microbiome', 'woman', 'award', 'neuroimaging', 'severe', 'child']",0.5244755244755245,0.0,0.02097902097902098,0.006993006993006993,0.0979020979020979,0.013986013986013986
17,102,36787956,143.0,0.0,0.24499999999999997,0.1030246919718158,0.38697530802818414,10,3.887141759112683,26,0.00014950545227356476,408719.1612720909,6735142,0.20615399837325882,0.18463805970315011,0.22766993704336752,0.12213426140717878, , , ,"['epigenetic', 'methylation', 'dna', 'gene expression', 'chromatin', 'modification', 'sequencing', 'mouse', 'blood', 'snp', 'shape', 'aging', 'cvd', 'binding', 'regulatory']",0.5392156862745098,0.0,0.0,0.0,0.11764705882352941,0.0
18,221,105068958,298.0,0.058823529411764705,0.23676470588235296,0.13404923594335538,0.33948017582135054,34,2.8362325626185423,44,6.445983096860323e-05,826966.7190906454,24722971,0.23679893130579405,0.2018198961574794,0.2717779664541087,0.021741214533414956, , , ,"['compound', 'chemical', 'molecule', 'assay', 'drug discovery', 'binding', 'toxicity', 'screen', 'screening', 'vitro', 'library', 'simulation', 'site', 'vivo', 'metabolomics']",0.4434389140271493,0.04524886877828054,0.09049773755656108,0.04072398190045249,0.03619909502262444,0.0
19,1168,575233960,4911.0,0.0673076923076923,0.3233173076923077,0.2824280506318888,0.3642065647527266,208,8.537395810219548,859,9.93876112947561e-06,4765753.707030517,150912262,0.23172619998985555,0.20640457731385112,0.25704782266586,-0.027130528166363674, , , ,"['microbiome', 'immune', 'genomics', 'integration', 'gene expression', 'core', 'translational', 'dna', 'bioinformatics', 'sequencing', 'skin', 'classification', 'marker', 'receptor', 'organism']",0.4571917808219178,0.04965753424657534,0.01797945205479452,0.01797945205479452,0.05393835616438356,0.021404109589041095
20,46,14726561,401.0,0.4,0.5900000000000001,0.22542562460313176,0.9545743753968684,5,27.229710996341918,23,0.0011839004781018223,21541.16508266276,9918338,0.3837663960883974,0.35358380817573243,0.4139489840010624,0.31467536099377963, , , ,"['pd', 'stimulation', 'dysfunction', 'motor', 'biomarker', 'progression', 'cortical', 'blood', 'depression', 'cognitive impairment', 'impairment', 'dementia', 'expect', 'recording', 'deep']",0.41304347826086957,0.021739130434782608,0.0,0.0,0.13043478260869565,0.0
21,197,60769304,3266.0,0.11267605633802817,0.3767605633802817,0.30216540221301014,0.45135572454755324,71,53.74423903225879,256,0.00020993843371976088,948346.0140740896,10119197,0.1711739755298919,0.14366391311374388,0.1986840379460399,0.08534956881562958, , , ,"['language', 'nlp', 'natural language', 'text', 'word', 'language processing', 'natural', 'child', 'infant', 'ehr', 'electronic', 'statistical learning', 'aphasia', 'health record', 'electronic health']",0.5786802030456852,0.015228426395939087,0.005076142131979695,0.0,0.08629441624365482,0.0
22,104,33753948,1113.0,0.13636363636363635,0.4477272727272728,0.3535346369421025,0.5419199085124431,44,32.973920561825835,135,0.0002442512634209321,515108.5207487252,5502840,0.17258313958564683,0.14037146263453398,0.20479481653675968,0.13134036689689882, , , ,"['visual', 'cortex', 'object', 'attention', 'perception', 'stimulus', 'natural', 'eye', 'representation', 'sensory', 'vision', 'infant', 'cortical', 'statistical learning', 'space']",0.75,0.0,0.0,0.0,0.028846153846153848,0.0
23,55,61874377,13.0,0.0,0.35000000000000003,-0.057999038679519554,0.7579990386795197,3,0.21010312556359154,3,7.003437518786385e-05,402335.76074075344,11371596,0.2516223037374388,0.160381270928333,0.34286333654654466,0.3680881784276657, , , ,"['asthma', 'gene expression', 'exposure', 'lung', 'severe', 'child', 'childhood', 'environmental', 'variant', 'precise', 'copd', 'pediatric', 'genetic variant', 'predictive model', 'medication']",0.21818181818181817,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0
24,209,96722725,704.0,0.05,0.31124999999999997,0.21222148279720948,0.41027851720279046,40,7.278537696285955,82,8.876265483275555e-05,153315.59634204995,30473865,0.37706755661368263,0.34314100764182687,0.4109941055855384,0.02992128491270519, , , ,"['depression', 'mental', 'mental health', 'smoking', 'mobile', 'mood', 'illness', 'anxiety', 'participant', 'relapse', 'sensor', 'end', 'fmri', 'week', 'psychiatric']",0.4019138755980861,0.03827751196172249,0.03827751196172249,0.0,0.07655502392344497,0.0
25,235,89365197,1824.0,0.10714285714285714,0.38750000000000007,0.268687239997246,0.5063127600027542,28,20.410630326255532,137,0.00014898270311135425,7621.35087617406,50119003,0.6049153746701335,0.5474939115301984,0.6623368378100685,0.0024900793503507745, , , ,"['deep', 'deep learning', 'radiation', 'segmentation', 'planning', 'ct', 'shape', 'mr', 'reconstruction', 'parameter', 'pet', 'action', 'tomography', 'organ', 'mri']",0.4723404255319149,0.03404255319148936,0.0425531914893617,0.00851063829787234,0.09787234042553192,0.0
26,126,49968868,856.0,0.2608695652173913,0.5021739130434782,0.35107275164810325,0.6532750744388532,23,17.130666238026446,92,0.0001862028938915918,460.1406714301148,20208332,0.7647141093567353,0.6349825539246226,0.8944456647888481,0.03298639230844333, , , ,"['device', 'sensor', 'wearable', 'monitoring', 'monitor', 'mobile', 'daily', 'array', 'pressure', 'home', 'user', 'continuous', 'fall', 'parent', 'feedback']",0.3253968253968254,0.03968253968253968,0.1111111111111111,0.0,0.0873015873015873,0.0
27,95,40760150,5.0,0.0,0.05,nan,nan,4,0.12266883218045076,0,inf,812335.6167117737,5503876,0.14554834475267223,0.11099722662070435,0.1800994628846401,0.13922132951007365, , , ,"['rna', 'splicing', 'regulatory', 'binding', 'sequencing', 'human disease', 'regulation', 'prognostic', 'annotation', 'gene expression', 'molecule', 'viral', 'computational method', 'element', 'organism']",0.4,0.0,0.09473684210526316,0.05263157894736842,0.09473684210526316,0.06315789473684211
28,99,44605169,113.0,0.0,0.27187500000000003,0.14792608175936572,0.39582391824063434,16,2.533338680994573,27,9.382735855535455e-05,17738.162472326225,20265091,0.49222715991772387,0.44473229181834145,0.5397220280171062,0.06354683728008308, , , ,"['mri', 'sepsis', 'pediatric', 'contrast', 'm', 'kidney', 'lesion', 'child', 'resolution', 'liver', 'flow', 'magnetic', 'hospital', 'agent', 'acquisition']",0.5050505050505051,0.010101010101010102,0.030303030303030304,0.0,0.13131313131313133,0.0
29,132,115518479,170.0,0.0,0.3472222222222222,0.21740806482695346,0.47703637961749096,18,1.4716260244389125,42,3.503871486759315e-05,712642.6892953094,24899355,0.25917654186170036,0.22338710527756567,0.29496597844583505,0.10773325210965362, , , ,"['circuit', 'neural circuit', 'neuron', 'memory', 'neuronal', 'motor', 'connectivity', 'reconstruction', 'perception', 'working', 'animal', 'mouse', 'psychopathology', 'recording', 'neuroscience']",0.42424242424242425,0.08333333333333333,0.015151515151515152,0.007575757575757576,0.03787878787878788,0.0
30,96,36405124,182.0,0.0,0.22749999999999995,0.10467259533958143,0.35032740466041845,20,4.999296252912091,38,0.0001315604277082129,429401.7908694468,5468211,0.20355415596974946,0.16445316815646166,0.24265514378303726,0.22293160732737483, , , ,"['speech', 'language', 'motor', 'production', 'hearing', 'communication', 'perception', 'movement', 'person', 'pd', 'impairment', 'word', 'sound', 'device', 'impaired']",0.5208333333333334,0.07291666666666667,0.052083333333333336,0.0,0.11458333333333333,0.0
31,104,51966177,288.0,0.05263157894736842,0.42368421052631583,0.271133805374017,0.5762346156786147,19,5.5420663328764785,60,9.236777221460796e-05,197038.0128639571,10604831,0.31056555439362876,0.26414817686212877,0.35698293192512875,0.226748029981346, , , ,"['stroke', 'recovery', 'rehabilitation', 'aphasia', 'language', 'motor', 'disability', 'acute', 'impairment', 'movement', 'leading cause', 'effectiveness', 'dataset', 'damage', 'blood']",0.5288461538461539,0.0,0.0,0.0,0.057692307692307696,0.0
32,236,191072643,1350.0,0.08571428571428572,0.3971428571428572,0.29527297577382033,0.49901273851189404,35,7.065375654012385,153,4.61789258432182e-05,378619.031010446,94562607,0.3655124081495041,0.3136570804469981,0.4173677358520101,0.17382362130038057, , , ,"['ad', 'alzheimer', 'alzheimer disease', 'disease ad', 'dementia', 'aging', 'neuroimaging', 'decline', 'preclinical', 'pathology', 'progression', 'mri', 'clinical trial', 'pet', 'cognitive impairment']",0.5508474576271186,0.046610169491525424,0.0211864406779661,0.00847457627118644,0.07627118644067797,0.00423728813559322
33,1087,511487876,8425.0,0.18775510204081633,0.43918367346938775,0.39476491048858464,0.48360243645019085,245,16.47155366787228,909,1.8120521086768183e-05,1155300.9338904084,184343620,0.34543529843388887,0.3171382913990121,0.3737323054687656,-0.018764126229870885, , , ,"['user', 'surgical', 'seizure', 'screening', 'electronic', 'epilepsy', 'healthcare', 'surgery', 'ehr', 'safety', 'adverse', 'opioid', 'monitoring', 'sharing', 'access']",0.49678012879484823,0.03311867525298988,0.07359705611775529,0.011959521619135235,0.08555657773689053,0.010119595216191352
34,42,21786765,196.0,0.07142857142857142,0.5178571428571429,0.37528535567057075,0.6604289300437151,14,8.996287424957307,43,0.00020921598662691413,393674.01120709826,3600820,0.15922965665912248,0.09960870490245322,0.21885060841579174,0.22572547033897591, , , ,"['auditory', 'sound', 'hearing', 'attention', 'impairment', 'loss', 'sensory', 'communication', 'speech', 'device', 'language', 'coding', 'cortex', 'stimulus', 'spatial']",0.6904761904761905,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0
35,217,95869168,706.0,0.06666666666666667,0.40249999999999997,0.3209259622439036,0.48407403775609636,60,7.364202847781051,118,6.240849871000891e-05,1552842.074281758,13815338,0.1729940436643675,0.10741366656742907,0.23857442076130592,0.05288717293608007, , , ,"['big', 'big data', 'student', 'course', 'data science', 'neuroscience', 'faculty', 'skill', 'scientist', 'career', 'genomics', 'cloud', 'school', 'background', 'computing']",0.1889400921658986,0.004608294930875576,0.07834101382488479,0.0,0.018433179723502304,0.10599078341013825
36,37,27658734,108.0,0.0,0.37,0.05763314188981128,0.6823668581101887,5,3.9047340344644845,18,0.00021692966858136026,9446.175034220738,8438629,0.4990335848806941,0.44563384194646005,0.5524333278149282,0.30687137634486306, , , ,"['pa', 'physical activity', 'physical', 'child', 'energy', 'youth', 'estimate', 'impairment', 'movement', 'precise', 'intensity', 'essential', 'exposure', 'video', 'food']",0.5675675675675675,0.0,0.0,0.13513513513513514,0.16216216216216217,0.0
37,121,50035051,42.0,0.25,0.275,-0.16599189652151214,0.7159918965215122,4,0.8394115557112153,7,0.00011991593653017361,169679.4314320749,20821004,0.31855046797328884,0.28566696339473924,0.35143397255183845,0.1282859892345803, , , ,"['older', 'older adult', 'fall', 'aging', 'home', 'depression', 'person', 'cardiovascular', 'memory', 'monitoring', 'provider', 'health care', 'physical', 'living', 'risk factor']",0.5289256198347108,0.0,0.049586776859504134,0.0,0.024793388429752067,0.0
38,122,43637246,377.0,0.17647058823529413,0.45588235294117646,0.26538870738245324,0.6463759984998997,17,8.63940863729118,65,0.00013291397903524891,77573.05646762815,19459645,0.3677382999557969,0.32387178211255263,0.4116048177990411,0.054314529739132617, , , ,"['injury', 'ards', 'kidney', 'acute', 'respiratory', 'cord', 'spinal', 'recovery', 'syndrome', 'inflammation', 'lung', 'mortality', 'inflammatory', 'severe', 'physiological']",0.319672131147541,0.0,0.03278688524590164,0.0,0.13114754098360656,0.0
39,240,122911947,1334.0,0.06976744186046512,0.38023255813953494,0.2855382343420938,0.4749268819369761,43,10.853298093146307,139,7.808128124565689e-05,1105936.5796915998,19676579,0.22558735948790848,0.20152944518633864,0.24964527378947832,0.11778542209772751, , , ,"['tumor', 'immune', 'survival', 'progression', 'resistance', 'mri', 'mutation', 'heterogeneity', 'genomics', 'surgery', 'data analysis', 'treatment response', 'biopsy', 'clinical trial', 'mr']",0.4125,0.1875,0.025,0.075,0.0375,0.04583333333333333
40,164,84963023,963.0,0.13793103448275862,0.43793103448275866,0.31745039107153317,0.5584116778939842,29,11.334342470370904,87,0.00013027979851001038,811769.2702640629,21400014,0.2223373113572467,0.1878132039875934,0.2568614187269,0.10251019444794153, , , ,"['regulatory', 'chromatin', 'regulation', 'gene regulation', 'element', 'gene expression', 'transcription', 'cell type', 'variant', 'binding', 'dna', 'human genome', 'assay', 'transcriptional', 'encode']",0.573170731707317,0.09146341463414634,0.0,0.0,0.06097560975609756,0.0
41,73,28437117,131.0,0.125,0.3875,0.13104760103549112,0.6439523989645088,8,4.606655449636473,14,0.0003290468178311767,887.681905292907,10519583,0.681664630992878,0.6167793884646663,0.7465498735210897,0.2688861752112231, , , ,"['sleep', 'disparity', 'cvd', 'memory', 'eeg', 'sensory', 'cardiovascular', 'marker', 'mouse', 'health outcome', 'obesity', 'cortical', 'cardiovascular disease', 'stimulation', 'link']",0.4383561643835616,0.0410958904109589,0.0136986301369863,0.0,0.1506849315068493,0.0
42,258,146407766,1129.0,0.1891891891891892,0.47027027027027024,0.3582992464657445,0.582241294074796,37,7.711339574705348,120,6.426116312254457e-05,102209.58196951867,52493965,0.4472350729476328,0.41361542992381184,0.4808547159714538,0.03726220856616515, , , ,"['infection', 'pathogen', 'infectious', 'tb', 'infectious disease', 'antibiotic', 'bacterial', 'host', 'influenza', 'resistance', 'virus', 'vaccine', 'transmission', 'immune', 'strain']",0.3372093023255814,0.06201550387596899,0.003875968992248062,0.0,0.1434108527131783,0.0
43,145,78752429,172.0,0.0625,0.37812500000000004,0.20745408339777383,0.5487959166022263,16,2.1840596180214327,42,5.2001419476700776e-05,414969.8336255188,16043375,0.2740959948283283,0.23655863047567774,0.31163335918097884,0.16516404137086416, , , ,"['asd', 'autism', 'infant', 'child', 'spectrum disorder', 'connectivity', 'spectrum', 'developmental', 'adhd', 'functional connectivity', 'neurodevelopmental', 'language', 'trajectory', 'deficit', 'emotion']",0.42758620689655175,0.020689655172413793,0.07586206896551724,0.0,0.09655172413793103,0.0
44,110,52562198,411.0,0.058823529411764705,0.30000000000000004,0.19598518430725914,0.40401481569274095,34,7.819307708555111,150,5.212871805703408e-05,218770.08343962985,9843078,0.2938292337489465,0.25165175897554826,0.3360067085223447,0.055916928259189945, , , ,"['movement', 'motor', 'hand', 'spinal', 'cord', 'stimulation', 'injury', 'interface', 'rehabilitation', 'muscle', 'cortex', 'neurological', 'object', 'impairment', 'recording']",0.4,0.11818181818181818,0.01818181818181818,0.0,0.06363636363636363,0.0
45,125,49354147,738.0,0.18181818181818182,0.4818181818181817,0.3371305376597327,0.6265058259766307,22,14.95315074536695,100,0.0001495315074536695,541397.162694465,9463829,0.2077693126316999,0.18263646936752634,0.23290215589587346,0.1856706034980305, , , ,"['alcohol', 'alcohol use', 'adolescent', 'use disorder', 'exposure', 'facial', 'consortium', 'youth', 'feedback', 'substance', 'abuse', 'site', 'core', 'spectrum', 'child']",0.392,0.144,0.0,0.112,0.088,0.0
46,45,19259817,2.0,0.0,0.25,nan,nan,1,0.1038431465885683,1,0.00010384314658856831,19806.667133224524,4897411,0.41680678439329394,0.39533170618159796,0.4382818626049899,0.4085646333306744, , , ,"['copd', 'lung', 'subtypes', 'pulmonary', 'progression', 'cause death', 'blood', 'leading cause', 'ct', 'integrative', 'heterogeneous', 'smoking', 'susceptibility', 'disease progression', 'trajectory']",0.3333333333333333,0.06666666666666667,0.0,0.0,0.044444444444444446,0.0
47,70,25519821,168.0,0.0,0.25,0.09333904897308676,0.40666095102691324,10,6.58311827500671,93,7.078621801082483e-05,204493.9373092435,3357030,0.22908685118632902,0.16294205569591286,0.2952316466767452,0.2052561559680847, , , ,"['prostate', 'prostate cancer', 'biopsy', 'men', 'tumor', 'mri', 'pathology', 'classifier', 'mr', 'pet', 'classification', 'image analysis', 'active', 'surveillance', 'modality']",0.5714285714285714,0.0,0.014285714285714285,0.0,0.14285714285714285,0.0
48,173,91602541,388.0,0.058823529411764705,0.34215686274509804,0.25078638756090355,0.43352733792929254,51,4.235690361471523,81,5.229247359841386e-05,443721.4557946145,36843825,0.2811221649193072,0.2394527725351613,0.3227915573034531,0.075342250258569, , , ,"['heart', 'cardiac', 'heart failure', 'coronary', 'failure', 'cardiovascular', 'motion', 'mortality', 'score', 'prediction model', 'physician', 'ct', 'ehr', 'monitoring', 'dose']",0.49710982658959535,0.011560693641618497,0.023121387283236993,0.0,0.14450867052023122,0.0
49,34,15145830,44.0,0.0,0.5,nan,nan,1,2.9050900478877684,2,0.0014525450239438842,868.2553295077275,7904018,0.6402008586208214,0.5710044365808676,0.7093972806607752,0.2843643904868969, , , ,"['antibody', 'transmission', 'infection', 'vaccine', 'specificity', 'pathogen', 'infectious', 'exposure', 'infectious disease', 'serum', 'intensity', 'career', 'estimate', 'immune', 'kidney']",0.4117647058823529,0.0,0.08823529411764706,0.0,0.058823529411764705,0.0
