Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
10,83,30273136,11770.0,0.08378378378378379,0.4925675675675675,0.46358847173135503,0.52154666340378,370,388.79354950210643,1473957.2713679008,487354,0.0020251558159228153,-0.0321755456769519,0.03622585730879753,0.15652897758554507,"['cad', 'radiologists', 'detection', 'computer', 'image', 'images', 'pulmonary', 'nodules', 'breast', 'lesions']"
11,212,55379233,16889.0,0.1189873417721519,0.42196202531645566,0.3989664976356287,0.4449575529972826,790,304.9699153471483,20792081.208318368,11528682,0.33795096666513746,0.2675163534019625,0.4083855799283124,0.029632661659657535,"['dr', 'training', 'science', 'malaria', 'career', 'disease', 'patients', 'award', 'candidate', 'development']"
12,88,26723527,4563.0,0.056338028169014086,0.376056338028169,0.3355176048376613,0.4165950712186767,213,170.7484195480634,5562728.559048732,2581796,0.18827124162783007,0.16180154919186035,0.2147409340637998,0.17270787508972318,"['speech', 'language', 'disorders', 'communication', 'motor', 'patterns', 'children', 'impairment', 'disorder', 'processing']"
13,54,23804768,6967.0,0.22377622377622378,0.5265734265734265,0.47049395157352686,0.5826529015733262,143,292.6724595677639,8821901.583814017,2316373,0.3204895715321952,0.24520956016899548,0.39576958289539493,0.26908673841434594,"['pain', 'treatment', 'patients', 'chronic', 'brain', 'self', 'treatments', 'management', 'fmri', 'disorder']"
14,211,62749322,22968.0,0.14323607427055704,0.45994694960212196,0.43699701769345073,0.4828968815107932,754,366.0278592332838,5966329.226741048,4428472,0.0720806030241732,0.049804339639808515,0.09435686640853788,0.14711161145246202,"['breast', 'breast cancer', 'cancer', 'women', 'risk', 'mammography', 'cancer risk', 'screening', 'imaging', 'tumor']"
15,631,260922533,70338.0,0.15076013513513514,0.4620143581081082,0.4487022216283897,0.4753264945878267,2368,269.57426478762574,97013131.64119285,56212404,0.3511412643152548,0.30895245328983467,0.3933300753406749,-0.012274456788754324,"['risk', 'patients', 'disease', 'blood', 'early', 'treatment', 'women', 'identify', 'factors', 'aim']"
16,203,97880563,16566.0,0.059420289855072465,0.2931159420289855,0.27081298039257345,0.31541890366539754,690,169.2470853482933,25368293.638891574,10123285,0.23006619911919002,0.19337123746989646,0.26676116076848355,0.05339699760292415,"['drug', 'compounds', 'drugs', 'drug discovery', 'discovery', 'effects', 'models', 'platform', 'adverse', 'safety']"
17,133,43231316,8583.0,0.16140350877192983,0.5024561403508772,0.46542838899994077,0.5394838917018135,285,198.53663487829053,3290590.0967444372,1072926,0.04576676800579896,0.026331711729173906,0.065201824282424,0.14928793774137863,"['crc', 'screening', 'colorectal', 'cancer', 'colorectal cancer', 'intervention', 'mammography', 'women', 'cancer screening', 'risk']"
18,176,95653282,33297.0,0.20985401459854014,0.5413321167883212,0.5137832830538427,0.5688809505227996,548,348.10096740852026,33405055.785241544,10647876,0.2906684238285694,0.24704677366673372,0.33429007399040506,0.09924513141677972,"['asd', 'autism', 'children', 'adhd', 'brain', 'behavioral', 'disorder', 'early', 'connectivity', 'disorders']"
19,53,22005946,2592.0,0.13114754098360656,0.4844262295081967,0.42988732733785584,0.5389651316785375,122,117.78634738083971,1175150.1866148983,256469,0.010592366581662927,-0.026131994611632292,0.04731672777495814,0.4005468325689302,"['asthma', 'children', 'pediatric', 'disparities', 'care', 'exposure', 'projects', 'chronic', 'expression', 'gene expression']"
20,150,54665869,59460.0,0.012684989429175475,0.12938689217758984,0.11750259369087289,0.14127119066430677,946,1087.6987979464848,14056268.156146139,6900627,0.24265580963059596,0.17693618356357663,0.3083754356976153,0.0997738040686227,"['protein', 'proteins', 'binding', 'structure', 'interactions', 'sequence', 'ms', 'computational', 'function', 'drug']"
21,54,23416572,2742.0,0.14222222222222222,0.4108888888888889,0.36597128939407375,0.4558064883837041,225,117.09655879605265,46407533.353084765,13007360,1.2799177038066967,1.0257419843524054,1.534093423260988,0.11658873299452699,"['substance', 'substance use', 'youth', 'care', 'treatment', 'disorder', 'alcohol', 'drug', 'risk', 'primary care']"
22,133,57736368,23099.0,0.13640639698965193,0.4560677328316086,0.436756881496624,0.47537858416659323,1063,400.0771229669313,26661245.935212635,9403489,0.3684569847716648,0.33419517090328865,0.4027187986400409,0.06965771998630915,"['ehr', 'electronic', 'emerge', 'electronic health', 'patients', 'records', 'informatics', 'genomic', 'patient', 'risk']"
23,48,20403099,2763.0,0.13157894736842105,0.49298245614035086,0.4351794435017714,0.5507854687789303,114,135.42060448758298,11358721.963656912,3922499,0.46149413344743145,0.3366334925294931,0.5863547743653699,0.3511446973251335,"['suicide', 'risk', 'behavior', 'prevention', 'factors', 'psychiatric', 'risk factors', 'youth', 'prediction', 'care']"
24,97,37668740,7404.0,0.10676156583629894,0.4120996441281139,0.37353014254844935,0.45066914570777844,281,196.555552428884,15790865.32063134,5975274,0.40821766444834506,0.31988160324447334,0.4965537256522168,0.14073138640513386,"['lung', 'lung cancer', 'cancer', 'nodules', 'ct', 'pulmonary', 'screening', 'cancer screening', 'patients', 'function']"
25,160,68202039,6228.0,0.04182509505703422,0.3182509505703422,0.28467026536756,0.3518316357731244,263,91.31691795900706,21402050.609812945,6529956,0.30980492423715117,0.24498154706706657,0.3746283014072358,0.0050039219706260905,"['lesions', 'trauma', 'diagnostic', 'images', 'detection', 'phase', 'automated', 'diagnosis', 'accuracy', 'screening']"
26,407,169462329,126697.0,0.14543960558751026,0.42387017255546416,0.4130495848956219,0.43469076021530645,3651,747.6410878313845,65673512.339683056,22545664,0.41578478135609026,0.2986230008385422,0.5329465618736383,-0.008150403063686803,"['analysis', 'image', 'tb', 'cell', 'software', 'methods', 'automated', 'new', 'tools', 'biomedical']"
27,300,131164505,98843.0,0.1988197911938266,0.515615070358602,0.50182053362327,0.529409607093934,2203,753.580398904414,41441082.16059938,19979237,0.27342687926480885,0.24052700487211795,0.30632675365749973,0.02215911284751106,"['brain', 'neural', 'cognitive', 'fmri', 'functional', 'learning', 'disorders', 'attention', 'activity', 'imaging']"
28,20,4009170,2588.0,0.11518324607329843,0.437696335078534,0.39344525474137937,0.48194741541568864,191,645.5201450674328,2352834.7939336905,172704,0.4442716402267654,0.3562017122329335,0.5323415682205973,0.5588544606309529,"['ards', 'dr', 'lung', 'microbiome', 'syndrome', 'acute', 'injury', 'patients', 'proposal', 'mortality']"
29,131,49168848,9671.0,0.15081967213114755,0.48754098360655734,0.451347847771552,0.5237341194415627,305,196.68957873489327,22009670.71047195,10653758,0.47364796245876584,0.3529390925739744,0.5943568323435573,0.04586489599360681,"['depression', 'mental', 'symptoms', 'mental health', 'disorders', 'risk', 'treatment', 'stress', 'adolescents', 'psychiatric']"
30,101,35672906,9592.0,0.15789473684210525,0.5346491228070176,0.4954982776569117,0.5737999679571235,228,268.8875417102268,3147208.130744015,3947572,0.06216954023997883,0.01529641900278779,0.10904266147716987,0.22549619642888802,"['prostate', 'prostate cancer', 'cancer', 'men', 'mri', 'biopsy', 'imaging', 'risk', 'mr', 'tumor']"
31,58,26044987,5030.0,0.11976047904191617,0.4092814371257485,0.3590370542504562,0.4595258200010408,167,193.1273761050447,21488151.008371104,7710458,0.6446170846994927,0.5351537831708637,0.7540803862281218,0.16829377331256792,"['hcc', 'psychosis', 'early', 'risk', 'surveillance', 'liver', 'ms', 'patients', 'stage', 'detection']"
