Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Years of Availability,Citations per thousand dollars of funding per year,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Description,Category,Clinical/Technical,Centroids,%R01,%U01,%R44,%U24,%R21,%U54
18,5,560566,0.0,nan,nan,nan,nan,0,0.0,0,nan,1242.6474403884279,0,-0.22100863890506334,-0.3157447236266745,-0.12627255418345218,0.7348328565627925, , , ,"['image analysis', 'virus', 'microscopy', 'host', 'electron microscopy', 'biological', 'electron', 'natural', 'respiratory', 'question', 'concentration', 'new technique', 'implementation', 'efficient', 'muscle']",1.0,0.0,0.0,0.0,0.0,0.0
19,3,715469,0.0,nan,nan,nan,nan,0,0.0,0,nan,30.452005558265476,0,-0.4356519746346545,-0.5743570184966574,-0.29694693077265155,1.0, , , ,"['ultrasound', 'instrument', 'obtain', 'scanner', 'tissue', 'scatter', 'preparation', 'tomography', 'classification', 'speed', 'compound', 'combined', 'derived', 'associated', 'complete']",1.0,0.0,0.0,0.0,0.0,0.0
20,5,2637097,0.0,nan,nan,nan,nan,0,0.0,0,nan,4369.869149497171,0,-0.23708760646149202,-0.3296875895338893,-0.1444876233890947,1.0, , , ,"['computer resource', 'biology', 'molecular biology', 'genetics', 'gene', 'evolution', 'sequence', 'rna', 'regulation', 'scientist', 'developmental', 'dna', 'unknown', 'coupled', 'provides']",0.0,0.0,0.0,0.0,0.0,0.0
21,5,1437822,0.0,nan,nan,nan,nan,0,0.0,0,nan,1832.3381546164353,0,-0.251824048088415,-0.3383702991935014,-0.16527779698332862,0.8747168213061294, , , ,"['shear', 'shear stress', 'stress', 'fluid shear', 'fluid', 'vascular', 'endothelial', 'vitro', 'controlled', 'condition', 'flow', 'functional', 'matrix', 'measured', 'defined']",1.0,0.0,0.0,0.0,0.0,0.0
22,5,2816106,30,0.0,0.15,-0.04599639845400538,0.34599639845400537,2,10.653008089894344,39,0.00027315405358703445,1867.625069405541,0,-0.2879064107226532,-0.37709818827711816,-0.1987146331681883,0.810508098681493, , , ,"['reconstruction', 'display', 'radiology', 'mri', 'pet', 'ct', 'tomography', 'procedure', 'grant', 'currently', 'planning', 'active', 'radiation', 'ultrasound', 'measured']",1.0,0.0,0.0,0.0,0.0,0.0
23,30,3837959,735.0,0.0,0.21428571428571433,-0.00032627813068039635,0.428897706702109,7,191.50803851734736,205,0.0009341855537431578,12159.503556008936,0,-0.19969638306136667,-0.3139319294554642,-0.08546083666726911,-0.009933243440596883, , , ,"['density', 'acquisition', 'investigation', 'consultation', 'dental', 'pathology', 'mapping', 'neutrophil', 'cardiac', 'probability', 'signal', 'recording', 'flow', 'workstation', 'automated analysis']",0.6,0.0,0.0,0.0,0.0,0.0
24,5,860179,0.0,nan,nan,nan,nan,0,0.0,0,nan,1043.1998407335402,0,-0.2547895923802069,-0.3372903899912969,-0.17228879476911685,0.8317322324619058, , , ,"['trachoma', 'infection', 'eye', 'host', 'response', 'virus', 'associated', 'variation', 'role', 'factor', 'particularly', 'examine', 'form', 'improved', 'environmental']",1.0,0.0,0.0,0.0,0.0,0.0
25,4,3506778,0.0,nan,nan,nan,nan,0,0.0,0,nan,19924.6397004441,0,-0.16498050586324514,-0.29064134088150806,-0.039319670844982196,1.0, , , ,"['immune', 'genetics', 'antibody', 'molecule', 'regulation', 'novel', 'agent', 'understand', 'therapeutic', 'gene', 'overall', 'establish', 'evolution', 'established', 'error']",0.0,0.0,0.0,0.0,0.0,0.0
26,6,883748,0.0,nan,nan,nan,nan,0,0.0,0,nan,1309.6091659468832,0,-0.24362787275435674,-0.3291774713643284,-0.1580782741443851,0.4292959890437242, , , ,"['ultrasound', 'tumor', 'temperature', 'hyperthermia', 'power', 'tissue', 'feedback', 'location', 'animal', 'perform', 'distribution', 'scanning', 'planning', 'improved', 'transducer']",0.8333333333333334,0.0,0.0,0.0,0.0,0.0
27,5,10319273,7,0.0,0.05,nan,nan,1,0.6783423599705135,20,3.391711799852567e-05,13189.338169259865,0,-0.25202759342948405,-0.33388660491559613,-0.17016858194337198,1.0, , , ,"['ai', 'computer science', 'facility', 'national', 'aspect', 'science', 'health', 'community', 'computer resource', 'essential', 'advanced', 'selection', 'class', 'spectral', 'selected']",0.0,0.0,0.0,0.0,0.0,0.0
28,5,905777,949,0.0,0.209375,0.1141860250327164,0.3045639749672836,16,1047.719250985618,597,0.0017549736197414035,1664.5822123289167,0,-0.23134419454306349,-0.3241617928993926,-0.13852659618673432,0.7925297125382318, , , ,"['tactile', 'tactile pattern', 'perception', 'experience', 'array', 'role', 'examined', 'site', 'proposed research', 'nature', 'communication', 'visual', 'location', 'identify', 'stimulus']",1.0,0.0,0.0,0.0,0.0,0.0
29,9,1584214,0.0,nan,nan,nan,nan,0,0.0,0,nan,943.8117788206441,0,-0.2948854774047647,-0.39081329014074717,-0.1989576646687822,0.4416939914949076, , , ,"['mass', 'spectrometry', 'mass spectrometry', 'product', 'natural', 'novel', 'chemical', 'molecule', 'spectrum', 'spectral', 'intend', 'ion', 'class', 'acid', 'location']",1.0,0.0,0.0,0.0,0.0,0.0
