Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Years of Availability,Citations per thousand dollars of funding per year,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Description,Category,Clinical/Technical,Centroids,%R01,%U01,%R44,%U24,%R21,%U54
10,2,123980,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.01151598488244088,0,-0.7456148061388895,-0.9461448309839233,-0.5450847812938557,1.0, , , ,"['sentence', 'dependency', 'constraint', 'language', 'contain', 'object', 'experiment', 'principle', 'unique', 'measure', 'material', 'different', 'sequence', 'special', 'identify']",1.0,0.0,0.0,0.0,0.0,0.0
11,2,516622,0.0,nan,nan,nan,nan,0,0.0,0,nan,1.7453180267526185,0,-0.5666971051438681,-0.8329884974497799,-0.3004057128379562,1.0, , , ,"['integrated', 'decision support', 'library', 'term objective', 'concept', 'hospital', 'implement', 'center', 'university', 'long term', 'health', 'interface', 'specific aim', 'environment', 'science']",0.0,0.0,0.0,0.0,0.0,0.0
12,2,640153,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.528980382520208,0,-0.6372029337476935,-0.8740761677149167,-0.40032969978047034,1.0, , , ,"['reasoning', 'heuristic', 'heart', 'physician', 'qualitative', 'methodology', 'clinically', 'build', 'state', 'case', 'value', 'dependency', 'care', 'consequence', 'providing']",1.0,0.0,0.0,0.0,0.0,0.0
13,2,100000,0.0,nan,nan,nan,nan,0,0.0,0,nan,24.38645171150523,0,-0.3466301693360839,-0.7582348005569995,0.06497446188483169,0.3297143112529852, , , ,"['applicator', 'microwave', 'hyperthermia', 'phased array', 'phased', 'array', 'tumor', 'local', 'focus', 'scan', 'linear', 'temperature', 'distribution', 'controlled', 'ultrasound']",0.0,0.0,0.0,0.0,0.0,0.0
14,2,1273918,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.20758097831771902,0,-0.717833604548228,-0.9268184283642601,-0.5088487807321959,1.0, , , ,"['radiology', 'reconstruction', 'display', 'mri', 'ct', 'pet', 'tomography', 'planning', 'space', 'surgical', 'ultrasound', 'manipulation', 'derived', 'implemented', 'measured']",1.0,0.0,0.0,0.0,0.0,0.0
15,2,803518,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.024185457764992147,0,-0.8011410642145483,-0.9861923640081193,-0.6160897644209774,1.0, , , ,"['biomedical research', 'biomedical', 'automation', 'physiology', 'advance', 'allows', 'laser', 'medical school', 'muscle', 'neural', 'processor', 'school', 'construction', 'fashion', 'module']",0.0,0.0,0.0,0.0,0.0,0.0
16,2,284992,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.03021628666687504,0,-0.7390801075772424,-0.9415413175077938,-0.536618897646691,1.0, , , ,"['surface', 'receptor', 'sample', 'mass', 'site', 'insulin', 'spectrometry', 'mass spectrometry', 'preparation', 'biomedical', 'ion', 'plasma', 'biomedical research', 'determined', 'greater']",1.0,0.0,0.0,0.0,0.0,0.0
17,2,336455,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.008697950109399824,0,-0.8086210190101373,-0.9917131303248343,-0.6255289076954402,1.0, , , ,"['coronary', 'artery', 'coronary artery', 'myocardial', 'contrast', 'angiogram', 'artery disease', 'lesion', 'perfusion', 'angiography', 'assessing', 'subtraction', 'evaluated', 'material', 'measure']",1.0,0.0,0.0,0.0,0.0,0.0
18,3,644241,0.0,nan,nan,nan,nan,0,0.0,0,nan,76.35105918516655,0,-0.38466774579282564,-0.7624347343658073,-0.0069007572198439004,0.5989987751405336, , , ,"['caduceus', 'intend', 'protocol', 'permit', 'medical knowledge', 'accuracy', 'state', 'overall', 'order', 'interface', 'value', 'specifically', 'clinical decision', 'specific aim', 'variety']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0
19,2,201909,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.1445017429914405,0,-0.6443686715659315,-0.8785383741548295,-0.41019896897703345,1.0, , , ,"['carcinogenesis', 'alteration', 'demonstrated', 'induction', 'malignant', 'chemical', 'chromosomal', 'gel', 'characterize', 'tumor', 'mark', 'suggesting', 'maximum', 'carcinoma', 'administration']",1.0,0.0,0.0,0.0,0.0,0.0
20,2,228618,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.016094628690599216,0,-0.7592930330016364,-0.9558361099246814,-0.5627499560785915,1.0, , , ,"['chromosome', 'nucleus', 'light', 'fashion', 'high', 'electron', 'microscopy', 'computational', 'resolution', 'gene', 'cycle', 'band', 'reconstruction', 'nuclear', 'structure function']",1.0,0.0,0.0,0.0,0.0,0.0
21,2,377771,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.1627899464654898,0,-0.6696125054339425,-0.8946483022491982,-0.4445767086186867,1.0, , , ,"['acquisition', 'cardiac', 'signal', 'error', 'epithelial cell', 'epithelial', 'environment', 'entry', 'endothelium', 'endothelial cell', 'evaluated', 'endothelial', 'employed', 'electrophoresis', 'electron microscopy']",1.0,0.0,0.0,0.0,0.0,0.0
22,2,192054,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.9088837932581192,0,-0.5497241460543764,-0.8239880801776855,-0.2754602119310672,0.2905707596674045, , , ,"['virus', 'image analysis', 'microscopy', 'electron microscopy', 'electron', 'host', 'biological', 'natural', 'association', 'overall', 'muscle', 'generation', 'molecule', 'concentration', 'greater']",1.0,0.0,0.0,0.0,0.0,0.0
23,2,1635782,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.6578850221853537,0,-0.6730417789007959,-0.8968754665785685,-0.44920809122302313,1.0, , , ,"['acid', 'including', 'sequence', 'protein sequence', 'collaborative', 'secondary', 'contain', 'involve', 'site', 'oncology', 'virus', 'error', 'correlation', 'genetics', 'power']",0.0,0.0,0.0,0.0,0.0,0.0
24,2,294361,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.07026346296566695,0,-0.6989284789659918,-0.9140005990839359,-0.48385635884804756,1.0, , , ,"['lung', 'glucocorticoid', 'morphologic', 'biochemical', 'induced', 'epithelial', 'epithelial cell', 'damage', 'intend', 'structure function', 'consequence', 'ass', 'directed', 'biochemistry', 'shown']",1.0,0.0,0.0,0.0,0.0,0.0
25,2,458213,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.04700427562973699,0,-0.7407107256174149,-0.9426806684963669,-0.5387407827384629,0.6457427505533933, , , ,"['synthetic', 'organic', 'synthesis', 'strategy', 'heuristic', 'principle', 'effective', 'range', 'chemical', 'database', 'data base', 'including', 'employed', 'variety', 'ii']",1.0,0.0,0.0,0.0,0.0,0.0
26,105,17350702,1876.0,0.034482758620689655,0.24482758620689654,0.15523425274171226,0.3344209196720808,29,108.1224264009606,1062,0.00010181019435118702,3.1916373407752254,0,-0.7118332670282893,-0.9227163198185977,-0.5009502142379809,-0.0719059271915028, , , ,"['sequence', 'tumor', 'cost', 'reasoning', 'signal', 'object', 'chemical', 'dynamic', 'sleep', 'module', 'commercial', 'physician', 'brain', 'receptor', 'gait']",0.5619047619047619,0.0,0.09523809523809523,0.0,0.0,0.0
27,2,81324,0.0,nan,nan,nan,nan,0,0.0,0,nan,3.787214688699158e-05,0,-1.0050595401225197,-1.1458422537081725,-0.8642768265368671,1.0, , , ,"['simulation', 'brain', 'perceptual', 'award', 'cognitive', 'background', 'reading', 'computational', 'light', 'damage', 'consistent', 'recent', 'aphasia', 'perception', 'administration']",0.0,0.0,0.0,0.0,0.0,0.0
28,2,877540,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.36251010058569993,0,-0.6717101683592426,-0.8959894279222985,-0.44743090879618663,1.0, , , ,"['coronary', 'plasma', 'drug', 'plus', 'diet', 'drug therapy', 'exchange', 'entry', 'randomized', 'density', 'achieved', 'perfusion', 'angiography', 'coupled', 'selected']",1.0,0.0,0.0,0.0,0.0,0.0
29,2,318307,0.0,nan,nan,nan,nan,0,0.0,0,nan,0.09696270787829037,0,-0.6868348557893492,-0.9059200748504881,-0.46774963672821035,0.5795862215181826, , , ,"['tactile', 'tactile pattern', 'experience', 'perception', 'array', 'proposed research', 'parallel', 'communication', 'varying', 'visual', 'location', 'identify', 'site', 'reading', 'generation']",1.0,0.0,0.0,0.0,0.0,0.0
