Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
10,88,33865254,7304.0,0.17209302325581396,0.5134883720930233,0.4706391131438477,0.556337631042199,215,215.67828784039241,3274671.5083673405,716226,0.07056143336916676,0.03840378202371549,0.10271908471461802,0.25941824877517683,"['crc', 'screening', 'colorectal', 'cancer', 'colorectal cancer', 'intervention', 'risk', 'genetic', 'adherence', 'genomic']"
11,241,110556849,21639.0,0.05103280680437424,0.27199270959902794,0.2523689898117277,0.2916164293863282,823,195.727358329469,32404348.43113009,13943228,0.2690280587533442,0.22636605124270506,0.31169006626398327,0.03778628854629343,"['drug', 'compounds', 'drugs', 'drug discovery', 'discovery', 'models', 'structure', 'effects', 'platform', 'novel']"
12,69,20478217,4085.0,0.061224489795918366,0.3869897959183673,0.34378228405565237,0.4301973077810822,196,199.48025748530745,4147892.460007283,2264327,0.185083943215797,0.15022354820318712,0.21994433822840687,0.2420831327966929,"['speech', 'language', 'motor', 'communication', 'disorder', 'neural', 'processing', 'disorders', 'cognitive', 'psychosis']"
13,23,5575745,687.0,0.0625,0.17604166666666668,0.10023418302434974,0.25184915030898364,48,123.21223441889829,1287737.1337101334,1999158,0.20243342170968787,0.0796309739828262,0.32523586943654953,0.49454763235838467,"['malaria', 'pregnancy', 'control', 'infants', 'mr', 'children', 'drug', 'networks', 'infection', 'world']"
14,296,106125412,34343.0,0.21184510250569477,0.5685079726651481,0.5478649853201756,0.5891509600101206,878,323.6076953934464,43936256.96257641,13752723,0.5005253363511908,0.3315756549661293,0.6694750177362523,0.023321372333544605,"['risk', 'suicide', 'women', 'factors', 'depression', 'risk factors', 'pregnancy', 'stress', 'psychosis', 'associated']"
15,129,49913004,8784.0,0.10540540540540541,0.425,0.3929859014239931,0.4570140985760069,370,175.98620191243148,16095058.502076523,5284552,0.28519718104138925,0.22855131848228666,0.34184304360049184,0.2563513115410882,"['hiv', 'infection', 'testing', 'risk', 'men', 'social', 'care', 'behaviors', 'prevention', 'drug']"
16,97,34596283,8471.0,0.16748768472906403,0.5327586206896552,0.4906142469628045,0.5749029944165058,203,244.85289358975356,2941505.24009639,3947572,0.057832360895230646,0.01382367862245347,0.10184104316800782,0.23288101860133226,"['prostate', 'prostate cancer', 'cancer', 'men', 'risk', 'imaging', 'biopsy', 'mri', 'mr', 'tumor']"
17,192,84346921,16941.0,0.07450980392156863,0.34058823529411764,0.3136356861093091,0.3675407844789262,510,200.84906240975886,18629185.725445274,9642987,0.19482098545419077,0.1612266752017393,0.22841529570664224,0.049490644902175994,"['tumor', 'cell', 'cancer', 'tumors', 'cells', 'tissue', 'imaging', 'single', 'image', 'therapy']"
18,420,237097908,187965.0,0.12581511315688532,0.4179133103183736,0.40535270062417506,0.4304739200125721,2607,792.77375994393,28368292.60818207,15219840,0.09481733946703425,0.059120186265343724,0.13051449266872478,0.03154820839024452,"['genetic', 'genes', 'gene', 'genome', 'variants', 'expression', 'disease', 'aim', 'human', 'gene expression']"
19,331,141177682,27152.0,0.10726643598615918,0.41173010380622843,0.39521841502939975,0.4282417925830571,1445,192.3250163577555,47051094.85986176,22506822,0.3051143930572235,0.24972295883348658,0.3605058272809604,0.013343515907205642,"['image', 'imaging', 'images', 'mri', 'motion', 'analysis', '3d', 'ct', 'resolution', 'image analysis']"
20,31,16568215,681.0,0.0,0.22659574468085114,0.1524479362349599,0.3007435531267424,47,41.10279834007465,14466069.744311357,4739746,0.6632173491357315,0.4979298702454722,0.8285048280259908,0.35639053846018537,"['tb', 'host', 'active', 'patient', 'mobile', 'hiv', 'infection', 'aim', 'identify', 'signatures']"
21,100,32009019,16281.0,0.11513157894736842,0.3476973684210526,0.30987139244100737,0.3855233444010978,304,508.6378935886789,5014912.200194939,3034076,0.13304125752855123,0.09450152683271054,0.1715809882243919,0.12955106014850892,"['ms', 'hcc', 'mass', 'serum', 'disease', 'biomarkers', 'patients', 'early', 'surveillance', 'protein']"
22,53,22005946,2592.0,0.13114754098360656,0.4844262295081967,0.42988732733785584,0.5389651316785375,122,117.78634738083971,1175150.1866148983,256469,0.010592366581662927,-0.026131994611632292,0.04731672777495814,0.4009915381520779,"['asthma', 'children', 'pediatric', 'disparities', 'care', 'exposure', 'projects', 'chronic', 'gene expression', 'expression']"
23,75,26569491,24921.0,0.19078947368421054,0.5001644736842105,0.4744684235075666,0.5258605238608544,608,937.9554918835291,5556307.731063118,2262439,0.21528917173214204,0.13680486618377558,0.2937734772805085,0.17727888865717142,"['glaucoma', 'visual', 'learning', 'progression', 'field', 'structural', 'optical', 'loss', 'eye', 'detection']"
24,218,92152623,34466.0,0.12456985547143841,0.4239504473503097,0.40733197266175564,0.4405689220388637,1453,374.00997256475273,38253537.032196335,20853821,0.4172609830404586,0.3143599374821208,0.5201620285987965,0.03355446655896983,"['ehr', 'electronic', 'nlp', 'patient', 'electronic health', 'medical', 'information', 'records', 'patients', 'emerge']"
25,39,10415398,1996.0,0.16666666666666666,0.45714285714285724,0.39854427522325947,0.515741439062455,126,191.63934013851414,5196390.682500618,988805,0.37707218431636835,0.2678170835416975,0.48632728509103923,0.29912530848251934,"['sepsis', 'patients', 'care', 'detection', 'infection', 'pediatric', 'blood', 'learning', 'hospital', 'early']"
26,104,32067033,8389.0,0.12337662337662338,0.49788961038961044,0.4625556109726267,0.5332236098065941,308,261.60823796825855,3911497.911847084,2426226,0.102124976969545,0.04175161853947688,0.16249833539961314,0.19755768790976094,"['alcohol', 'fasd', 'prenatal', 'exposure', 'fetal', 'brain', 'consortium', 'spectrum', 'children', 'projects']"
27,52,31361699,3024.0,0.13903743315508021,0.49732620320855614,0.4512127654816913,0.543439640935421,187,96.42334747234197,12374121.288211873,4058161,0.30870727930114883,0.21912549657106345,0.3982890620312342,0.3041773562219274,"['stroke', 'patients', 'risk', 'treatment', 'effectiveness', 'prediction', 'acute', 'imaging', 'cause', 'cohort']"
28,79,28461201,12584.0,0.0873015873015873,0.4997354497354497,0.470963371193968,0.5285075282769315,378,442.14578295554,1436410.3233182947,487354,0.005326907705963412,-0.023264455186100926,0.03391827059802775,0.16608324991959797,"['cad', 'detection', 'radiologists', 'computer', 'image', 'nodules', 'images', 'pulmonary', 'lesions', 'diagnosis']"
29,115,66917799,133497.0,0.3192341941228851,0.6168744434550312,0.603610408693169,0.6301384782168934,2246,1994.9400906028006,33956785.98416815,13266480,0.4467263738923211,0.381704405959689,0.5117483418249532,0.031218678373065255,"['dementia', 'language', 'cognitive', 'mental', 'treatment', 'mental health', 'disorders', 'alzheimer', 'care', 'effects']"
