Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
10,199,91647134,19428.0,0.06521739130434782,0.3579347826086956,0.33858899445818563,0.37728057075920557,920,211.986989140326,34045869.2002629,12786506,0.33023585363640595,0.27632683066143193,0.38414487661137997,0.13110517153836948,"['hiv', 'infection', 'viral', 'men', 'hand', 'prevention', 'social', 'cohort', 'neurocognitive', 'social medium', 'drug', 'sex', 'medium', 'therapy', 'living']"
11,122,50614492,46191.0,0.09366925064599484,0.363953488372093,0.3483479069563369,0.37955906978784915,1548,912.6042399082065,24628559.93917269,15766245,0.43024685415073166,0.2749793454272361,0.5855143628742272,0.09307919194805737,"['exposure', 'environmental', 'mixture', 'prenatal', 'child', 'chemical', 'birth', 'opioid', 'pregnancy', 'cognitive', 'toxicity', 'assessment', 's', 'early', 'ass']"
12,82,36730154,11504.0,0.13573407202216067,0.42728531855955676,0.39305129598138944,0.4615193411377241,361,313.2031518299651,10009673.48877321,9657990,0.27750846933051815,0.18421891229668966,0.37079802636434667,0.25646094489620636,"['seizure', 'epilepsy', 'fall', 'sensor', 'eeg', 'activity', 'device', 'monitoring', 'wearable', 'recording', 'detection', 'neural', 'onset', 'surgery', 'monitor']"
13,252,118194771,30599.0,0.11190965092402463,0.4039527720739219,0.3834968078271421,0.42440873632070164,974,258.88624125343074,29873156.758063875,14338914,0.21543121849958935,0.18341704290839225,0.24744539409078645,0.07925561379957459,"['tumor', 'cancer', 'cell', 'therapy', 'image', 'tissue', 'mri', 'immune', 'molecular', 'quantitative', 'survival', 'progression', 'heterogeneity', 'resistance', 'surgery']"
14,416,132749329,158106.0,0.009950248756218905,0.12686567164179105,0.11957803954720345,0.13415330373637865,2412,1191.0116698216984,14854691.14851456,11527262,0.0930457799698122,0.05916969042720528,0.12692186951241913,0.10150199147389831,"['protein', 'structure', 'sequence', 'protein structure', 'prediction', 'interaction', 'structural', 'peptide', 'molecular', 'biological', 'binding', 'cell', 'mass', 'drug', 'acid']"
15,109,36099479,19586.0,0.19313304721030042,0.5242489270386267,0.4949670654000608,0.5535307886771925,466,542.5563066990524,4592315.695371563,4532098,0.11373415135878397,0.05233825952324314,0.1751300431943248,0.16945040636722067,"['prostate', 'prostate cancer', 'cancer', 'men', 'biopsy', 'image', 'tumor', 'mri', 'detection', 'radiation', 'therapy', 'planning', 'biomarkers', 'ultrasound', 'segmentation']"
16,270,229315349,100053.0,0.14370151459179903,0.4388252678241596,0.4263250189575062,0.451325516690813,2707,436.31183187829265,122046164.16954178,53770783,0.4033639414369406,0.3408654651950973,0.4658624176787839,0.1480566822035855,"['ad', 'alzheimer', 'alzheimer disease', 'disease ad', 'cognitive', 'dementia', 'alzheimer s', 's disease', 'aging', 'biomarkers', 's', 'early', 'preclinical', 'decline', 'pathology']"
17,226,74974149,20558.0,0.13610149942329874,0.41828143021914643,0.3967060180765619,0.43985684236173095,867,274.20117832881306,12248285.656122161,9344879,0.15236936770557202,0.12222293494454636,0.18251580046659768,0.14344077765506844,"['breast', 'breast cancer', 'cancer', 'woman', 'tumor', 'screening', 'biopsy', 'cancer risk', 'decision', 'radiologist', 'image', 'detection', 'diagnosis', 'early', 'benign']"
18,164,74584761,12474.0,0.12285714285714286,0.4123571428571428,0.3884073295578986,0.43630695615638704,700,167.24596060581328,27635269.861651015,11072299,0.2989955752437632,0.2672356843213734,0.330755466166153,0.10168182519722678,"['older', 'older adult', 'adult', 'aging', 'home', 'cognitive', 'smart', 'fall', 'activity', 'depression', 'metabolic', 'age', 'physical', 'condition', 'life']"
19,190,70720526,21314.0,0.059800664451827246,0.39094684385382056,0.36706026202506464,0.4148334256825765,602,301.38350498128364,5865768.640611583,2048653,0.05485092649183029,0.020998468718663996,0.08870338426499659,0.026103063514627593,"['user', 'vision', 'device', 'computer', 'phone', 'impaired', 'computer vision', 'object', 'food', 'mobile', 'people', 'communication', 'person', 'visual', 'interface']"
20,401,168155983,59687.0,0.15613577023498695,0.49112271540469976,0.4766223529180292,0.5056230778913704,1915,354.9502012069354,71570934.3585053,44261737,0.36084637334001796,0.3435092970800636,0.3781834495999723,0.005219900690957299,"['emotion', 'psychosis', 'symptom', 'neuroimaging', 'facial', 'cognitive', 'psychopathology', 'schizophrenia', 'connectivity', 'social', 'depression', 'fmri', 'emotional', 'behavior', 'neural']"
21,65,22082666,22359.0,0.12040816326530612,0.4396938775510204,0.4112300232551619,0.4681577318468789,490,1012.5136158831547,3962217.3169952338,2519029,0.15718500859700943,0.10983975418002559,0.20453026301399327,0.19530574428923517,"['methylation', 'dna', 'dna methylation', 'epigenetic', 'gene', 'expression', 'pattern', 'gene expression', 'chromatin', 'modification', 'cancer', 'mouse', 's', 'genetic', 'tumor']"
22,204,104628911,74241.0,0.06164383561643835,0.2816780821917808,0.2651323640699275,0.2982238003136341,1168,709.5648735176075,7860821.605124945,5353155,0.043650918354779786,0.005453439973056029,0.08184839673650354,0.06997281435693975,"['biomedical', 'ontology', 'text', 'literature', 'language', 'biomedical research', 'annotation', 'language processing', 'natural language', 'researcher', 'database', 'semantic', 'natural', 'scientist', 'resource']"
23,184,52303229,12543.0,0.0779816513761468,0.39919724770642195,0.37188024107937284,0.42651425433347107,436,239.8131098177514,6733024.387698898,3103702,0.10789640819055296,0.0778271516906045,0.13796566469050142,0.1266960691580284,"['language', 'child', 'word', 'infant', 'statistical learning', 'statistical', 'acquisition', 'linguistic', 'input', 'impairment', 'pattern', 'aphasia', 'speech', 'natural language', 'natural']"
24,141,65143511,9821.0,0.10762331838565023,0.38161434977578473,0.35192222939887824,0.41130647015269123,446,150.75945169734558,15694495.974755257,7430172,0.22717244670145442,0.1894904889272679,0.2648544044756409,0.033119218770881115,"['infant', 'motor', 'early', 'developmental', 'child', 'birth', 'childhood', 'neurodevelopmental', 'unit', 'cognitive', 'pattern', 'obesity', 'fetal', 'growth', 'simulation']"
25,40,30690817,1797.0,0.0,0.199,0.1538228076102654,0.24417719238973462,100,58.55171597419515,20081570.550384533,11449941,0.5418571186852432,0.40137054804581446,0.6823436893246719,0.3875471943952867,"['tb', 'infection', 'host', 'active', 'pathogen', 'progression', 'infectious', 'signature', 'genotype', 'group', 'screening', 'infectious disease', 'immune', 'image', 'diagnostic']"
26,368,181683167,72081.0,0.1020140105078809,0.3376970227670753,0.3243416106555121,0.3510524348786385,2284,396.7401118673807,36322591.89728896,21882607,0.17423260123734416,0.1460461435740294,0.20241905890065892,0.039550510136965776,"['drug', 'compound', 'drug discovery', 'discovery', 'chemical', 'molecule', 'target', 'therapeutic', 'adverse', 'safety', 'resistance', 'screening', 'pharmaceutical', 'product', 'molecular']"
27,143,64508152,25339.0,0.2291296625222025,0.5274422735346359,0.49893340390711993,0.5559511431621519,563,392.80306774250795,29272268.03469085,14959312,0.3585528896599861,0.32296136539465026,0.39414441392532196,0.06648587868750665,"['mental', 'mental health', 'social', 'depression', 'illness', 'behavioral', 'social medium', 'behavior', 'mobile', 'cognitive', 'medium', 'training', 'symptom', 'psychiatric', 'anxiety']"
28,79,33289533,6714.0,0.11610486891385768,0.36853932584269666,0.32913229061883026,0.40794636106656307,267,201.6850161280424,7018106.066666203,7434430,0.18030084254488885,0.14141899999325544,0.21918268509652225,0.12250792418653988,"['stimulation', 'spinal', 'cord', 'injury', 'motor', 'movement', 'hand', 'recovery', 'signal', 'pd', 'device', 'ed', 'subject', 'activity', 'muscle']"
29,337,182446680,107445.0,0.1331421548545678,0.4392462105694387,0.4263928512411796,0.4520995698976978,2441,588.9117850760562,23686613.56179064,21031810,0.10689635979944584,0.07011422026061273,0.14367849933827895,0.005655248842798148,"['genetic', 'genomic', 'association', 'gwas', 'gene', 'snp', 'phenotype', 'variation', 'trait', 'variant', 'susceptibility', 'statistical', 'genetics', 'association study', 'interaction']"
30,71,26613892,5328.0,0.05202312138728324,0.33265895953757213,0.28817502076522206,0.3771428983099222,173,200.19619828621833,21165099.48212663,10568345,0.6426516058667457,0.5784670104072227,0.7068362013262688,0.25347631871603404,"['sleep', 'cvd', 'disparity', 'behavior', 'cardiovascular', 'cardiovascular disease', 'role', 'marker', 'health outcome', 'physiology', 'activity', 'obesity', 'profile', 'cause', 'event']"
31,239,141727041,23570.0,0.1609353507565337,0.507977991746905,0.4846253103504896,0.5313306731433205,727,166.30559583897613,55126840.45158271,17331747,0.3553750310151325,0.2658549825865707,0.44489507944369433,0.02472653401567569,"['asthma', 'child', 'pa', 'physical activity', 'pediatric', 'activity', 'physical', 'behavior', 'management', 'mobile', 'assessment', 'childhood', 'ass', 'family', 'chronic']"
32,474,228167477,114969.0,0.1565703634669152,0.43956197576887235,0.4280215185633368,0.4511024329744079,3219,503.8798759211419,49199840.38291192,40551094,0.23064361737444244,0.14666729631065828,0.3146199384382266,0.00906302921350748,"['image', 'mri', 'image analysis', 'software', 'segmentation', 'tissue', 'medical', 'ct', 'motion', 'radiation', 'quantitative', 'reconstruction', 'deep', 'mr', 'automated']"
33,1022,426231448,121896.0,0.13414634146341464,0.4361711919005982,0.4264304042300953,0.4459119795711011,4346,285.9854676889069,167409750.21086353,92371320,0.3884862407442328,0.32763719453515466,0.449335286953311,-0.019002491226604724,"['phase', 'surgical', 'trial', 'opioid', 'decision', 'monitoring', 'assessment', 'device', 'event', 'safety', 'surgery', 'medical', 'quality', 'injury', 'blood']"
34,173,92255068,88996.0,0.1949685534591195,0.48498427672955974,0.46610388625101323,0.5038646672081063,1272,964.6732903605903,19438775.331109077,11644636,0.1701604464401456,0.10364281246114336,0.23667808041914784,0.07957172036339144,"['variant', 'genetic', 'genome', 'gene', 'variation', 'genetic variant', 'sequencing', 'rare', 'locus', 'gwas', 'sequence', 'splicing', 'genomic', 'regulatory', 'common']"
35,228,75869958,97363.0,0.07874828060522696,0.365044704264099,0.35388912525833416,0.3762002832698639,2908,1283.287912193124,14382961.987739561,15403869,0.15873517853153432,0.09797508427972346,0.21949527278334519,0.04718804010181347,"['student', 'science', 'big', 'big data', 'program', 'training', 'biomedical', 'faculty', 'center', 'school', 'course', 'data science', 'neuroscience', 'environmental', 'university']"
36,167,98908006,23302.0,0.2027310924369748,0.49679621848739497,0.47502801220754626,0.5185644247672436,952,235.59265768637576,47815153.08976208,35300642,0.420882131549077,0.35065053724650685,0.49111372585164714,0.06589183371662195,"['heart', 'cardiac', 'hf', 'heart failure', 'coronary', 'failure', 'cardiovascular', 'mortality', 'hospitalization', 'event', 'ct', 'therapy', 'decision', 'symptom', 'early']"
37,60,22661421,26177.0,0.19370078740157481,0.5077165354330708,0.4824939874748827,0.532939083391259,635,1155.134975869342,9303666.545471083,4828958,0.4984083025274099,0.3096514608226576,0.6871651442321622,0.28277223712144417,"['glaucoma', 'visual', 'progression', 'eye', 'retinal', 'optical', 'structural', 'detecting', 'image', 'damage', 'field', 'detection', 'layer', 'diagnosis', 'loss']"
38,134,76006555,7353.0,0.1492204899777283,0.47349665924276174,0.4430943308546681,0.5038989876308554,449,96.74165603216723,45921001.020811304,10762909,0.46291733997498224,0.4350469838730292,0.4907876960769353,0.17964899714957516,"['stroke', 'recovery', 'rehabilitation', 'aphasia', 'language', 'cause', 'disability', 'motor', 'acute', 'therapy', 'vessel', 'blood', 'effectiveness', 'impairment', 'leading cause']"
39,138,48294177,16462.0,0.1337719298245614,0.42554824561403504,0.3948330850299105,0.4562634061981596,456,340.86925220819063,17062357.080244597,9099002,0.35844966515808585,0.2750873277905207,0.441812002525651,0.13552605687491676,"['lung', 'lung cancer', 'cancer', 'nodule', 'screening', 'ct', 'pulmonary', 'case', 'gene', 'rule', 'snp', 'image', 'pathway', 'survival', 'discovery']"
40,41,16064354,3453.0,0.18548387096774194,0.4713709677419354,0.4121791344845922,0.5305628009992785,124,214.9479524666849,4309895.4763337765,716226,0.22331347238135016,0.18208234875336393,0.2645445960093364,0.2955245754544322,"['crc', 'colorectal', 'cancer', 'screening', 'surveillance', 'genomic', 'emerge', 'gene', 'genetic', 'effectiveness', 'family', 'medical', 'iii', 'cohort', 'medicine']"
41,255,170511922,88656.0,0.06417112299465241,0.2915508021390374,0.27211181428944375,0.310989789988631,935,519.9401834201365,69817327.0810853,24870893,0.3665189238872209,0.30718247566185186,0.42585537211258995,0.039971154296123364,"['circuit', 'neuron', 'neural', 'memory', 'neural circuit', 'behavior', 'neuronal', 'activity', 'dynamic', 'behavioral', 'motor', 'social', 'connectivity', 'mouse', 'cell']"
42,144,46705761,13295.0,0.08333333333333333,0.39912790697674416,0.3721795718855329,0.4260762420679554,516,284.6543919924568,9541909.403403567,1984046,0.18463521747374698,0.14754554577963075,0.2217248891678632,0.1651598227156403,"['speech', 'language', 'production', 'motor', 'perception', 'hearing', 'linguistic', 'communication', 'neural', 'tract', 'movement', 'al', 'word', 'impairment', 'pd']"
43,185,57003122,33394.0,0.05714285714285714,0.2986904761904762,0.27945328076867404,0.3179276716122783,840,585.82756221668,8068430.404055366,5867754,0.12136606663683124,0.09960748434247715,0.14312464893118532,0.08382372467370211,"['visual', 'object', 'scene', 'vision', 'stimulus', 'cortex', 'perception', 'shape', 'natural', 'eye', 'attention', 'neural', 'image', 'recognition', 'representation']"
44,125,49389281,14997.0,0.0784313725490196,0.43868092691622096,0.41406235053258567,0.46329950329985625,561,303.6488828416028,5168012.901716265,2079988,0.08421076219397879,0.06086586812016023,0.10755565626779734,0.07995916318595145,"['cad', 'lesion', 'detection', 'radiologist', 'image', 'cancer', 'diagnosis', 'mass', 'coronary', 'nodule', 'performance', 'diagnostic', 'accuracy', 'interpretation', 'screening']"
45,175,109065773,164805.0,0.3153526970954357,0.609405255878285,0.5975114153210546,0.6212990964355154,2892,1511.0606697850114,78181150.28843157,32929350,0.5626625825805552,0.4597610046580722,0.6655641605030383,0.029420732339523168,"['dementia', 'cognitive', 'caregiver', 'alzheimer', 'decline', 'aging', 'alzheimer s', 'pd', 'pathology', 'ad', 's', 'mri', 's disease', 'impairment', 'alzheimer disease']"
46,387,214600957,254998.0,0.09257496430271299,0.37845073774393145,0.36904019003986505,0.38786128544799786,4202,1188.242604155768,67494717.86125213,26888922,0.2983484960077934,0.2307431445696851,0.3659538474459017,0.016676838107700133,"['cancer', 'tumor', 'cell', 'therapy', 'biomarkers', 'melanoma', 'survival', 'tissue', 'genomics', 'cancer patient', 'center', 'molecular', 'stage', 'drug', 'genomic']"
47,60,18584437,2196.0,0.11695906432748537,0.4067251461988303,0.3584446209709762,0.45500567142668447,171,118.163385848062,8222495.146145999,2849305,0.3604026862307293,0.27938665478935243,0.44141871767210616,0.17795689444279358,"['sepsis', 'hospital', 'infection', 'pediatric', 'organ', 'emergency', 'plasma', 'early', 'record', 'cost', 'mortality', 'electronic', 'death', 'cd', 'trial']"
48,324,137092667,35573.0,0.0975177304964539,0.39394208037825057,0.37892587593219695,0.4089582848243042,1692,259.4814206948064,10682659.345200516,5378459,0.048287966668051824,0.012762522824118008,0.08381341051198564,0.024933993973741304,"['nlp', 'medical', 'record', 'medical record', 'language', 'natural language', 'language processing', 'text', 'emr', 'electronic', 'natural', 'electronic medical', 'physician', 'report', 'note']"
49,326,148460572,91018.0,0.06136986301369863,0.29591780821917807,0.28216274106000233,0.3096728753783538,1825,613.0786024453685,19067490.033960335,14882779,0.10975463243318434,0.07159515483354201,0.14791411003282667,0.013096344379875505,"['gene', 'expression', 'gene expression', 'molecular', 'cell', 'pathway', 'genome', 'biological', 'genetic', 'target', 'prediction', 'genomic', 'biology', 'annotation', 'cancer']"
50,33,11356384,330.0,0.015625,0.28125,0.2223401916954506,0.3401598083045494,64,29.05854539614018,3569876.6712521347,907186,0.2583468312204652,0.21087016102711142,0.305823501413819,0.2765825172808071,"['neighborhood', 'environment', 'social', 'economic', 'big data', 'big', 'food', 'child', 'policy', 'exposure', 'built', 'drug', 'adolescent', 'obesity', 'causal']"
51,44,17613992,2232.0,0.09565217391304348,0.3708695652173913,0.31195635564835034,0.42978277478643223,115,126.7174414522273,6550184.262769563,2951923,0.3175291340764672,0.2604500354154517,0.3746082327374827,0.22257393793759975,"['pet', 'image', 'tomography', 'motion', 'cancer', 'reconstruction', 'resolution', 'observer', 'tumor', 'dose', 'coronary', 'dynamic', 'quantitative', 'deep', 'radiation']"
52,159,163476243,19504.0,0.2286902286902287,0.5003118503118502,0.46957481259406125,0.5310488880296391,481,119.30785563747021,79235795.35720946,8015389,0.3674168899330211,0.04935987842038797,0.6854739014456541,0.27159705297800696,"['pain', 'chronic', 'opioid', 'management', 'low', 'assessment', 'condition', 'acute', 'psychological', 'mentoring', 'experience', 'intensity', 'activity', 'behavioral', 'quality']"
53,271,149688715,45083.0,0.09739263803680982,0.3360429447852761,0.31831773690839327,0.3537681526621589,1304,301.1783486817961,83868537.97625062,42535579,0.43585427891751477,0.38520915099036396,0.4864994068446656,0.030399722596984865,"['infection', 'infectious', 'pathogen', 'antibiotic', 'infectious disease', 'vaccine', 'influenza', 'bacterial', 'virus', 'bacteria', 'transmission', 'resistance', 'antibody', 'host', 'strain']"
54,202,103840098,67279.0,0.014925373134328358,0.18348880597014924,0.16992661979728052,0.19705099214301797,1072,647.9096350621703,24388218.014413957,10839124,0.21209653115052818,0.1674406617830365,0.25675240051801984,0.07494813287571804,"['gene', 'regulatory', 'chromatin', 'regulation', 'transcription', 'expression', 'genome', 'gene expression', 'gene regulation', 'element', 'cell', 'sequence', 'transcription factor', 'dna', 'binding']"
55,182,70070149,33964.0,0.08583247156153051,0.4008273009307135,0.38122271647198036,0.42043188538944665,967,484.71425399709085,12061424.069206927,7603584,0.17151953017252572,0.120865924124415,0.22217313622063645,0.12446523476921974,"['alcohol', 'alcohol use', 'prenatal', 'exposure', 'fetal', 'facial', 'consortium', 'spectrum', 'adolescent', 'core', 'child', 'spectrum disorder', 'use disorder', 'behavior', 'youth']"
56,43,14129468,9887.0,0.10599078341013825,0.38018433179723493,0.3369808683204704,0.42338779527399945,217,699.7432599727038,1992765.5013634437,2606707,0.11716041099054209,0.04063582686640953,0.19368499511467463,0.09175113632496956,"['epigenetic', 'depression', 'cell', 'dna', 'methylation', 'dna methylation', 'gene', 'alteration', 'cvd', 'biomarkers', 'week', 'environmental', 'assessment', 'etiology', 'expression']"
57,77,40218820,18151.0,0.17920353982300885,0.5303097345132743,0.5010683617544772,0.5595511072720715,452,451.306129816837,27674385.521191508,9692200,0.6050423977749876,0.4465230612316409,0.7635617343183343,0.31845582785613596,"['suicide', 'attempt', 'behavior', 'death', 'risk factor', 'youth', 'prediction', 'prevention', 'adolescent', 'predictor', 'decision', 'visit', 'ehr', 'assessment', 'opioid']"
58,56,22245588,1775.0,0.007407407407407408,0.1796296296296297,0.14258759276814809,0.2166716664911113,135,79.7911028470005,3580242.309297805,3821255,0.133047428913557,0.06977191222852705,0.19632294559858696,0.36279123333657626,"['malaria', 'pregnancy', 'transmission', 'resistance', 'vector', 'infection', 'child', 'vaccine', 'infectious', 'strain', 'effort', 'collaboration', 'global', 'drug', 'infectious disease']"
59,68,25973744,1073.0,0.05172413793103448,0.3301724137931034,0.27821568060950785,0.382129146976699,116,41.31094847165661,8083783.480134738,2606996,0.2686371869949715,0.23690749261845712,0.3003668813714859,0.19672129548214903,"['smoking', 'end', 'real', 'relapse', 'real time', 'behavior', 'influence', 'state', 'emotion', 'cue', 'social', 'stress', 'participant', 'effective', 'adapt']"
