Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
44,257,115651919,25606.0,0.09903121636167922,0.3904736275565124,0.36988801513243375,0.411059239980591,929,221.405751166135,31524663.826836746,18360221,0.2323988547596303,0.205038064652386,0.2597596448668746,0.05264886313055082,"['tumor', 'cancer', 'tumors', 'therapy', 'cell', 'tissue', 'response', 'immune', 'image', 'cells', 'molecular', 'radiation', 'mri', 'survival', 'ct']"
45,512,316125928,303863.0,0.1187800963081862,0.39757089352594965,0.39094913815580173,0.4041926488960976,9345,961.2087243916291,54951985.66185365,57662403,0.17059399394870411,0.11462301475489159,0.22656497314251664,-0.0006885462304663568,"['biomedical', 'tb', 'software', 'ontology', 'researchers', 'science', 'scientific', 'center', 'community', 'sharing', 'scientists', 'informatics', 'neuroscience', 'image', 'open']"
46,287,99113824,66105.0,0.10236686390532544,0.41417159763313605,0.3993237256146957,0.4290194696515764,1690,666.9604433787158,11753866.629954737,10454507,0.10008277214835846,0.07201822520976274,0.1281473190869542,0.056186874386340346,"['visual', 'vision', 'glaucoma', 'object', 'eye', 'computer', 'objects', 'recognition', 'impaired', 'computer vision', 'images', 'perception', 'low', 'people', 'retinal']"
47,398,216186380,65315.0,0.1855719031798766,0.5068106312292359,0.49252988093675604,0.5210913815217156,2107,302.12356578615174,93519558.03506523,46043138,0.35773832560688623,0.3151682112742104,0.40030843993956206,0.005485046824118469,"['mental', 'mental health', 'depression', 'trauma', 'substance', 'disorders', 'symptoms', 'youth', 'substance use', 'disorder', 'psychopathology', 'behavioral', 'adolescents', 'neuroimaging', 'connectivity']"
48,56,22245588,1775.0,0.007407407407407408,0.17962962962962964,0.14258759276814803,0.21667166649111125,135,79.7911028470005,3580242.309297805,3821255,0.133047428913557,0.06977191222852705,0.19632294559858696,0.3396879833156147,"['malaria', 'control', 'pregnancy', 'resistance', 'transmission', 'vector', 'interventions', 'children', 'infection', 'vaccine', 'infectious', 'efforts', 'sub', 'genome', 'collaboration']"
49,325,150622842,42839.0,0.09748259239421532,0.39212640599892873,0.3778346159092155,0.40641819608864194,1867,284.4123735230013,18537567.018075857,18977839,0.10875916956979755,0.04868000789606976,0.16883833124352532,0.005073448596336889,"['medical', 'electronic', 'records', 'safety', 'record', 'language', 'natural language', 'healthcare', 'electronic medical', 'language processing', 'medical record', 'quality', 'natural', 'physicians', 'emr']"
50,269,84266172,84726.0,0.004814305364511692,0.12455295735900965,0.11563807061367942,0.13346784410433987,1454,1005.4568516533539,12795640.606498584,6821723,0.14002231347507185,0.09826446873857123,0.18178015821157248,0.10365730294270502,"['protein', 'structure', 'proteins', 'sequence', 'structures', 'interactions', 'prediction', 'structural', 'sequences', 'biological', 'molecular', 'biomedical', 'experimental', 'binding', 'design']"
51,279,144952984,67891.0,0.10634789777411377,0.35956306677658695,0.34087354943300924,0.37825258412016466,1213,468.36565986113123,81438335.41280738,39441332,0.44390706794642765,0.393189835707508,0.4946243001853473,0.016378251264823864,"['infectious', 'infection', 'microbiome', 'infections', 'host', 'virus', 'bacterial', 'microbial', 'vaccine', 'transmission', 'diseases', 'immune', 'resistance', 'control', 'species']"
52,47,19670941,5471.0,0.1556420233463035,0.461284046692607,0.4196642087723508,0.5029038846128632,257,278.125993057475,10641832.414480995,5938278,0.42173321178202805,0.3960862650086643,0.4473801585553918,0.3254138844250788,"['copd', 'lung', 'subtypes', 'pulmonary', 'chronic', 'genetic', 'progression', 'blood', 'smoking', 'cause', 'death', 'ct', 'anti', 'leading', 'needs']"
53,126,54070620,14259.0,0.08533077660594439,0.3804410354745925,0.36156059267260315,0.3993214782765819,1043,263.7106805877203,19505076.089756247,17939740,0.30016107183191265,0.26871551726712606,0.33160662639669924,0.03849225548512394,"['social', 'behavior', 'behavioral', 'behaviors', 'population', 'network', 'neural', 'life', 'communication', 'factors', 'disorders', 'status', 'interactions', 'change', 'mental']"
54,97,48891211,75129.0,0.02258469259723965,0.18626097867001254,0.1700758564735662,0.20244610086645887,797,1536.656557760453,3738695.660624438,802873,0.045802013027761775,-0.0069105194061655426,0.09851454546168908,0.03885860283652437,"['gene', 'sequences', 'regulation', 'genes', 'regulatory', 'gene regulation', 'sequence', 'splicing', 'species', 'genome', 'genomes', 'sites', 'protein', 'dna', 'elements']"
55,226,74943191,21900.0,0.13356164383561644,0.4212899543378995,0.3999448197799921,0.44263508889580694,876,292.2213440311075,11255073.666233364,8653451,0.13788907443557452,0.10631245789503199,0.16946569097611705,0.14598098799537515,"['breast', 'breast cancer', 'cancer', 'women', 'screening', 'tumor', 'decision', 'detection', 'early', 'biopsy', 'diagnosis', 'cancers', 'computer', 'features', 'tumors']"
56,470,167266569,62986.0,0.07997630331753554,0.3408767772511848,0.3259099530911246,0.35584360141124505,1688,376.56060249552917,37950511.81251599,28291910,0.22608695087216965,0.17533451001889602,0.27683939172544325,-0.001566104975890915,"['neural', 'activity', 'motor', 'stimulation', 'control', 'sensory', 'cortex', 'signals', 'movement', 'fmri', 'neuroscience', 'auditory', 'spinal', 'behavior', 'spatial']"
57,31,8704070,3223.0,0.10330578512396695,0.41157024793388425,0.37182132952125185,0.45131916634651664,242,370.2865441109734,6037643.62009678,1568410,0.500148591691226,0.4258567445982246,0.5744404387842275,0.43275307778755556,"['ards', 'respiratory', 'syndrome', 'acute', 'lung', 'dr', 'microbiome', 'injury', 'data science', 'mortality', 'adoption', 'science', 'pathogenesis', 'barriers', 'pulmonary']"
58,251,103016532,37655.0,0.13103037522334723,0.4061346039309112,0.3902458166813928,0.42202339118042964,1679,365.52385591858206,75433796.69355662,34501669,0.6219614226820307,0.5416937054815518,0.7022291398825096,0.02374451317998531,"['mri', 'pet', 'image', 'mr', 'reconstruction', 'motion', 'resolution', 'deep learning', 'deep', 'images', 'ultrasound', 'radiation', 'segmentation', 'contrast', 'magnetic']"
59,137,64643189,11526.0,0.06844106463878327,0.3762357414448669,0.3501896354927637,0.40228184739697004,526,178.30184708245133,30477990.88635806,17666375,0.43249928150310507,0.37397027944613426,0.4910282835600759,0.06514931326154783,"['psychosis', 'emotion', 'facial', 'schizophrenia', 'face', 'social', 'emotional', 'individuals', 'expression', 'disorders', 'early', 'recognition', 'illness', 'disorder', 'automated']"
