Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
22,260,150654119,109305.0,0.1864801864801865,0.5026515151515151,0.4870796783961052,0.5182233519069249,1716,725.5360870684192,16798317.06187745,10390652,0.08569390041922083,0.04948112454448865,0.121906676293953,0.043049654397927045,"['genetic', 'variants', 'genome', 'genes', 'genomic', 'gwas', 'risk', 'gene', 'disease', 'aim']"
23,135,60027000,15632.0,0.16272189349112426,0.5014792899408284,0.4678423666032998,0.5351162132783569,338,260.41614606760294,17865662.40853388,10668687,0.268547318425309,0.23527409960707674,0.30182053724354124,0.045634872832405735,"['children', 'child', 'language', 'autism', 'pediatric', 'early', 'care', 'development', 'screening', 'childhood']"
24,35,11768562,4584.0,0.16853932584269662,0.49269662921348306,0.4235865923606613,0.5618066660663048,89,389.5123295437454,3541065.361818911,473414,0.2845440594605992,0.19708055649446488,0.3720075624267335,0.3477208027447651,"['hcc', 'surveillance', 'liver', 'ms', 'early', 'mass', 'stage', 'serum', 'patients', 'detection']"
25,65,20240457,11697.0,0.09302325581395349,0.28767441860465115,0.24488955388859676,0.3304592833207055,215,577.9019712845417,2456660.3321363945,2560662,0.09553511720498929,0.04538716097706146,0.14568307343291712,0.1917454905927415,"['ms', 'mass', 'serum', 'disease', 'biomarkers', 'protein', 'multiple', 'infections', 'identify', 'identification']"
26,391,156622226,30167.0,0.10508474576271186,0.4270508474576271,0.410936279070218,0.4431654158450362,1475,192.60995562660435,49961619.96173922,18240712,0.3142254493283706,0.24158551768623063,0.3868653809705106,0.011997604797511977,"['image', 'imaging', 'cad', 'images', 'detection', 'lesions', 'ct', 'computer', 'mri', 'coronary']"
27,604,284916960,167574.0,0.13377862595419848,0.4180534351145038,0.4091219606935379,0.42698490953546975,5240,588.1503157972766,127740407.83114384,53022503,0.44002525643066626,0.3518096522934677,0.5282408605678648,-0.01479675043867291,"['disease', 'diseases', 'treatment', 'analysis', 'aim', 'biomarkers', 'tb', 'patients', 'blood', 'methods']"
28,64,19984539,3284.0,0.06043956043956044,0.3005494505494505,0.2563208026624775,0.3447780984364235,182,164.3270330128706,4416906.684554041,3383745,0.1984044611194588,0.12050325792303301,0.2763056643158846,0.11202758801616194,"['malaria', 'fetal', 'pregnancy', 'maternal', 'environmental', 'development', 'motion', 'signatures', 'real time', 'studies']"
29,53,23585822,6830.0,0.22857142857142856,0.5267857142857143,0.4700663676271938,0.5835050609442348,140,289.58074897707615,8876998.660338013,2316373,0.3238710558300069,0.24699495785489753,0.4007471538051163,0.28078741258802226,"['pain', 'treatment', 'patients', 'chronic', 'brain', 'self', 'treatments', 'fmri', 'management', 'disorder']"
30,118,35189818,10195.0,0.2157676348547718,0.5964730290456431,0.5586811362082017,0.6342649218830846,241,289.7144850251854,725698.9473900119,493548,-0.06703589270752752,-0.11825054879307259,-0.015821236621982454,0.061831236900161776,"['women', 'pregnancy', 'risk', 'stress', 'mammography', 'depression', 'factors', 'screening', 'intervention', 'regression']"
31,86,40952799,5008.0,0.15460526315789475,0.4894736842105263,0.4528333565135147,0.5261140119075379,304,122.2871237690005,16865641.40099715,4857534,0.32010571708727886,0.23360958736178797,0.4066018468127698,0.15616874264272396,"['stroke', 'sepsis', 'patients', 'risk', 'treatment', 'prediction', 'care', 'detection', 'response', 'learning']"
