Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
10,135,52448652,9125.0,0.10498687664041995,0.42782152230971127,0.39633484509313505,0.4593081995262875,381,173.9796858840147,15890601.079288084,5284552,0.27821868744745987,0.21799850707697843,0.3384388678179413,0.2502739634333811,"['hiv', 'infection', 'testing', 'risk', 'men', 'social', 'care', 'behaviors', 'drug', 'prevention']"
11,104,32067033,8389.0,0.12337662337662338,0.4978896103896104,0.46255561097262665,0.5332236098065941,308,261.60823796825855,3911497.911847084,2426226,0.102124976969545,0.04175161853947688,0.16249833539961314,0.19500844828650948,"['alcohol', 'fasd', 'prenatal', 'exposure', 'fetal', 'brain', 'consortium', 'spectrum', 'projects', 'children']"
12,147,79725452,62493.0,0.051490514905149054,0.30535230352303516,0.28429254457452496,0.32641206247154536,738,783.8525644232158,12291224.157541778,5944748,0.13136903981937048,0.09574324083799657,0.1669948388007444,0.05089232289497754,"['gene', 'expression', 'gene expression', 'genes', 'methylation', 'disease', 'dna', 'cells', 'human', 'cell']"
13,224,89299440,19914.0,0.10664819944598337,0.4163434903047092,0.3931674515845558,0.4395195290248626,722,223.00251826887157,8415773.692247529,14520540,0.07024696324202785,0.006220123520487522,0.13427380296356817,0.012450265481083309,"['medical', 'nlp', 'care', 'patient', 'information', 'text', 'language', 'natural language', 'language processing', 'physicians']"
14,124,90036377,11188.0,0.18809980806142035,0.4786948176583492,0.44906320084071527,0.5083264344759831,521,124.26088624156877,51607145.47753299,18563569,0.5199397739842027,0.4021529869272986,0.6377265610411067,0.04686785181820745,"['heart', 'cardiac', 'hf', 'coronary', 'ct', 'patients', 'disease', 'failure', 'imaging', 'motion']"
15,410,170104298,63832.0,0.11590038314176246,0.4155651340996168,0.40151338953516336,0.4296168786640703,2088,375.252129137854,69188738.8509966,35331616,0.39194212914979637,0.33283341455256776,0.451050843747025,-0.01196315017889454,"['disease', 'blood', 'pd', 'biomarkers', 'hcc', 'patients', 'tb', 'immune', 'treatment', 'aim']"
16,71,23639481,4038.0,0.06217616580310881,0.3836787564766839,0.3402409888328803,0.42711652412048756,193,170.8159328878667,5809027.131548644,2633125,0.22588747190452252,0.19107941928536734,0.2606955245236777,0.22798020564979218,"['speech', 'language', 'communication', 'motor', 'disorder', 'impairment', 'individuals', 'assessment', 'processing', 'cognitive']"
17,23,5575745,687.0,0.0625,0.17604166666666668,0.10023418302434974,0.25184915030898364,48,123.21223441889829,1287737.1337101334,1999158,0.20243342170968787,0.0796309739828262,0.32523586943654953,0.49340913314833773,"['malaria', 'pregnancy', 'control', 'mr', 'infants', 'children', 'infection', 'drug', 'networks', 'million']"
18,72,26796030,12533.0,0.08602150537634409,0.5021505376344086,0.4733027331782935,0.5309983420905238,372,467.7185389029643,1182033.9427305025,487354,-0.006888431808655049,-0.036955675032401575,0.023178811415091476,0.18250685787781346,"['cad', 'detection', 'radiologists', 'computer', 'image', 'nodules', 'pulmonary', 'images', 'lesions', 'diagnosis']"
19,61,22618473,23424.0,0.2037037037037037,0.512962962962963,0.4856593230713821,0.5402666028545439,540,1035.6136773689364,7451219.300030748,2262439,0.3884866196023567,0.23312452199766967,0.5438487172070438,0.2316264137457966,"['glaucoma', 'visual', 'progression', 'structure', 'learning', 'field', 'structural', 'optical', 'available', 'analysis']"
20,257,97745165,44139.0,0.13710554951033732,0.4589227421109902,0.4440810589251659,0.4737644252968145,1838,451.57220820078413,58061680.61945281,21356575,0.5133245698273883,0.4507653900122225,0.5758837496425541,0.021295035634809802,"['patients', 'sepsis', 'patient', 'care', 'ehr', 'hospital', 'outcomes', 'treatment', 'decision', 'electronic']"
21,379,125205107,58023.0,0.16651624548736463,0.4706678700361011,0.45687062342147183,0.4844651166507304,2216,463.4235886240647,69455467.30385774,27680008,0.5156422036565278,0.4381308593261016,0.593153547986954,0.00323431852313639,"['risk', 'dr', 'patients', 'care', 'disease', 'ards', 'factors', 'diabetic', 'training', 'risk factors']"
22,203,61512048,21729.0,0.15285714285714286,0.4785000000000001,0.45478931722223065,0.5022106827777695,700,353.2478710512126,5738485.119580846,4091107,0.06975024147455393,0.048417340371727756,0.0910831425773801,0.1480584885795506,"['breast', 'breast cancer', 'cancer', 'women', 'risk', 'mammography', 'cancer risk', 'screening', 'imaging', 'benign']"
23,132,50086284,52888.0,0.009732360097323601,0.12615571776155718,0.1137947260630036,0.13851670946011074,822,1055.9377892758025,14307159.358596057,6660955,0.27856753472204493,0.19638144687583325,0.3607536225682566,0.1083314273341589,"['protein', 'proteins', 'binding', 'interactions', 'structure', 'function', 'sequence', 'computational', 'experimental', 'structural']"
24,58,33442865,3458.0,0.13131313131313133,0.4896464646464647,0.4448718826440551,0.5344210466488744,198,103.40023200763451,13136578.190184195,4725211,0.3102030598394665,0.23516485270018067,0.38524126697875233,0.2655743772670764,"['stroke', 'patients', 'treatment', 'risk', 'imaging', 'effectiveness', 'acute', 'prediction', 'cause', 'cohort']"
25,54,24379093,6830.0,0.22857142857142856,0.5267857142857144,0.4700663676271939,0.5835050609442349,140,280.1580846342397,8922576.083133709,2316373,0.3119232493003699,0.24973219233923338,0.37411430626150644,0.27668467689965426,"['pain', 'treatment', 'patients', 'chronic', 'brain', 'self', 'treatments', 'management', 'fmri', 'disorder']"
26,95,34437383,8452.0,0.1691542288557214,0.5343283582089553,0.49185519558674945,0.5768015208311611,201,245.43096088340977,2946992.3009559675,3947572,0.05856245479869602,0.01418411805456491,0.10294079154282712,0.2427519438754641,"['prostate', 'prostate cancer', 'cancer', 'men', 'risk', 'imaging', 'biopsy', 'mr', 'tumor', 'mri']"
27,238,107057449,20996.0,0.04935622317596566,0.2638412017167382,0.2455438687910938,0.2821385346423826,932,196.1190014904988,27114645.27326221,11429004,0.22480029771199053,0.18102595070303604,0.268574644720945,0.04047937982242602,"['drug', 'compounds', 'drugs', 'drug discovery', 'discovery', 'models', 'computational', 'predictive', 'methods', 'effects']"
28,48,20403099,2763.0,0.13157894736842105,0.49298245614035086,0.4351794435017714,0.5507854687789303,114,135.42060448758298,11358721.963656912,3922499,0.46149413344743145,0.3366334925294931,0.5863547743653699,0.3537304515823741,"['suicide', 'risk', 'behavior', 'prevention', 'factors', 'psychiatric', 'risk factors', 'prediction', 'controls', 'death']"
29,53,22005946,2592.0,0.13114754098360656,0.4844262295081967,0.42988732733785584,0.5389651316785375,122,117.78634738083971,1175150.1866148983,256469,0.010592366581662927,-0.026131994611632292,0.04731672777495814,0.39470631676245344,"['asthma', 'children', 'pediatric', 'care', 'disparities', 'exposure', 'projects', 'expression', 'gene expression', 'chronic']"
30,59,18709460,10893.0,0.10096153846153846,0.3028846153846153,0.2591397205226371,0.3466295102465935,208,582.2188347499073,2084554.438383474,2560662,0.08545814877777243,0.025051071897258415,0.14586522565828644,0.2300266444924297,"['ms', 'mass', 'disease', 'serum', 'hcc', 'biomarkers', 'multiple', 'protein', 'patients', 'early']"
31,249,87003831,73727.0,0.21739130434782608,0.5321230342275671,0.518288119913982,0.5459579485411522,2162,847.3994668119844,36156017.73043144,13549243,0.38566191544878103,0.3298774003252444,0.4414464305723177,0.01702442265241881,"['image', 'imaging', 'images', 'mri', 'analysis', 'image analysis', 'automated', 'medical', 'ultrasound', 'learning']"
32,106,39998990,12785.0,0.0926517571884984,0.39041533546325874,0.3549105243627578,0.4259201465637597,313,319.63307073503603,9954902.737249628,4452832,0.24571662687305687,0.17095513935683104,0.3204781143892827,0.12413099536103885,"['lung', 'lung cancer', 'cancer', 'nodules', 'pulmonary', 'ct', 'screening', 'cancer screening', 'disease', 'function']"
33,69,31188353,5626.0,0.0845771144278607,0.3696517412935324,0.32614305815359734,0.41316042443346745,201,180.38785183687,24579090.460282676,14164457,0.6347927922429102,0.5563400166188767,0.7132455678669437,0.09843556492159398,"['psychosis', 'sleep', 'schizophrenia', 'brain', 'risk', 'individuals', 'illness', 'connectivity', 'functional', 'disorders']"
34,103,47848129,38386.0,0.3391304347826087,0.5961739130434783,0.5679385956044101,0.6244092304825466,575,802.2466249411759,16460159.012771139,8673525,0.32371893986107236,0.2560910597195839,0.3913468200025608,0.04673275247809667,"['dementia', 'depression', 'cognitive', 'care', 'mental', 'symptoms', 'mental health', 'treatment', 'behavioral', 'persons']"
